"Parámetro","Fecha","Hora","Valor","Unidad"
"NO","2021-06-20","8:00 - 9:00","0.061","ppm"
"NO","2021-06-20","9:00 - 10:00","0.029","ppm"
"NO","2021-06-20","10:00 - 11:00","0.016","ppm"
"NO","2021-06-20","11:00 - 12:00","0.009","ppm"
"NO","2021-06-20","12:00 - 13:00","0.006","ppm"
"NO","2021-06-20","13:00 - 14:00","0.003","ppm"
"NO","2021-06-20","14:00 - 15:00","0.001","ppm"
"NO","2021-06-20","15:00 - 16:00","0.001","ppm"
"NO","2021-06-20","16:00 - 17:00","0.002","ppm"
"NO","2021-06-20","17:00 - 18:00","0.002","ppm"
"NO","2021-06-20","18:00 - 19:00","0.002","ppm"
"NO","2021-06-20","19:00 - 20:00","0.002","ppm"
"NO","2021-06-20","20:00 - 21:00","0.001","ppm"
"NO","2021-06-20","21:00 - 22:00","0.004","ppm"
"NO","2021-06-20","22:00 - 23:00","0.002","ppm"
"NO","2021-06-21","23:00 - 0:00","0.001","ppm"
"NO","2021-06-21","0:00 - 1:00","0.001","ppm"
"NO","2021-06-21","1:00 - 2:00","0.007","ppm"
"NO","2021-06-21","2:00 - 3:00","0.011","ppm"
"NO","2021-06-21","3:00 - 4:00","0.018","ppm"
"NO","2021-06-21","4:00 - 5:00","0.006","ppm"
"NO","2021-06-21","5:00 - 6:00","0.012","ppm"
"NO","2021-06-21","6:00 - 7:00","0.058","ppm"
"NO","2021-06-21","7:00 - 8:00","0.091","ppm"
"NO","2021-06-21","8:00 - 9:00","0.101","ppm"
"NO","2021-06-21","9:00 - 10:00","0.085","ppm"
"NO","2021-06-21","10:00 - 11:00","0.040","ppm"
"NO","2021-06-21","11:00 - 12:00","0.019","ppm"
"NO","2021-06-21","12:00 - 13:00","0.007","ppm"
"NO","2021-06-21","13:00 - 14:00","0.003","ppm"
"NO","2021-06-21","14:00 - 15:00","0.002","ppm"
"NO","2021-06-21","15:00 - 16:00","0.001","ppm"
"NO","2021-06-21","16:00 - 17:00","0.001","ppm"
"NO","2021-06-21","17:00 - 18:00","0.002","ppm"
"NO","2021-06-21","18:00 - 19:00","0.003","ppm"
"NO","2021-06-21","19:00 - 20:00","0.002","ppm"
"NO","2021-06-21","20:00 - 21:00","0.001","ppm"
"NO","2021-06-21","21:00 - 22:00","0.002","ppm"
"NO","2021-06-21","22:00 - 23:00","0.004","ppm"
"NO","2021-06-22","23:00 - 0:00","0.002","ppm"
"NO","2021-06-22","0:00 - 1:00","0.004","ppm"
"NO","2021-06-22","1:00 - 2:00","0.002","ppm"
"NO","2021-06-22","2:00 - 3:00","0.002","ppm"
"NO","2021-06-22","3:00 - 4:00","0.003","ppm"
"NO","2021-06-22","4:00 - 5:00","0.005","ppm"
"NO","2021-06-22","5:00 - 6:00","0.006","ppm"
"NO","2021-06-22","6:00 - 7:00","0.012","ppm"
"NO","2021-06-22","7:00 - 8:00","0.053","ppm"
"NO","2021-06-22","8:00 - 9:00","0.073","ppm"
"NO","2021-06-22","9:00 - 10:00","0.038","ppm"
"NO","2021-06-22","10:00 - 11:00","0.019","ppm"
"NO","2021-06-22","11:00 - 12:00","0.009","ppm"
"NO","2021-06-22","12:00 - 13:00","0.006","ppm"
"NO","2021-06-22","13:00 - 14:00","0.002","ppm"
"NO","2021-06-22","14:00 - 15:00","0.002","ppm"
"NO","2021-06-22","15:00 - 16:00","0.001","ppm"
"NO","2021-06-22","16:00 - 17:00","0.001","ppm"
"NO","2021-06-22","17:00 - 18:00","0.001","ppm"
"NO","2021-06-22","18:00 - 19:00","0.002","ppm"
"NO","2021-06-22","19:00 - 20:00","0.003","ppm"
"NO","2021-06-22","20:00 - 21:00","0.005","ppm"
"NO","2021-06-22","21:00 - 22:00","0.002","ppm"
"NO","2021-06-22","22:00 - 23:00","0.002","ppm"
"NO","2021-06-23","23:00 - 0:00","0.001","ppm"
"NO","2021-06-23","0:00 - 1:00","0.001","ppm"
"NO","2021-06-23","1:00 - 2:00","0.002","ppm"
"NO","2021-06-23","2:00 - 3:00","0.002","ppm"
"NO","2021-06-23","3:00 - 4:00","0.001","ppm"
"NO","2021-06-23","4:00 - 5:00","0.001","ppm"
"NO","2021-06-23","5:00 - 6:00","0.001","ppm"
"NO","2021-06-23","6:00 - 7:00","0.011","ppm"
"NO","2021-06-23","7:00 - 8:00","0.035","ppm"
"NO","2021-06-23","8:00 - 9:00","0.053","ppm"
"NO","2021-06-23","9:00 - 10:00","0.028","ppm"
"NO","2021-06-23","14:00 - 15:00","0.003","ppm"
"NO","2021-06-23","15:00 - 16:00","0.003","ppm"
"NO","2021-06-23","16:00 - 17:00","0.002","ppm"
"NO","2021-06-23","17:00 - 18:00","0.003","ppm"
"NO","2021-06-23","18:00 - 19:00","0.008","ppm"
"NO","2021-06-23","19:00 - 20:00","0.006","ppm"
"NO","2021-06-23","20:00 - 21:00","0.003","ppm"
"NO","2021-06-23","21:00 - 22:00","0.003","ppm"
"NO","2021-06-23","22:00 - 23:00","0.006","ppm"
"NO","2021-06-24","23:00 - 0:00","0.011","ppm"
"NO","2021-06-24","0:00 - 1:00","0.013","ppm"
"NO","2021-06-24","1:00 - 2:00","0.008","ppm"
"NO","2021-06-24","2:00 - 3:00","0.000","ppm"
"NO","2021-06-24","3:00 - 4:00","0.004","ppm"
"NO","2021-06-24","4:00 - 5:00","0.002","ppm"
"NO","2021-06-24","5:00 - 6:00","0.040","ppm"
"NO","2021-06-24","6:00 - 7:00","0.023","ppm"
"NO","2021-06-24","7:00 - 8:00","0.086","ppm"
"NO","2021-06-24","8:00 - 9:00","0.080","ppm"
"NO","2021-06-24","9:00 - 10:00","0.047","ppm"
"NO","2021-06-24","10:00 - 11:00","0.026","ppm"
"NO","2021-06-24","11:00 - 12:00","0.011","ppm"
"NO","2021-06-24","12:00 - 13:00","0.008","ppm"
"NO","2021-06-24","13:00 - 14:00","0.005","ppm"
"NO","2021-06-24","14:00 - 15:00","0.002","ppm"
"NO","2021-06-24","15:00 - 16:00","0.001","ppm"
"NO","2021-06-24","16:00 - 17:00","0.002","ppm"
"NO","2021-06-24","17:00 - 18:00","0.008","ppm"
"NO","2021-06-24","18:00 - 19:00","0.015","ppm"
"NO","2021-06-24","19:00 - 20:00","0.013","ppm"
"NO","2021-06-24","20:00 - 21:00","0.010","ppm"
"NO","2021-06-24","21:00 - 22:00","0.011","ppm"
"NO","2021-06-24","22:00 - 23:00","0.006","ppm"
"NO","2021-06-25","23:00 - 0:00","0.005","ppm"
"NO","2021-06-25","4:00 - 5:00","0.048","ppm"
"NO","2021-06-25","5:00 - 6:00","0.084","ppm"
"NO","2021-06-25","6:00 - 7:00","0.135","ppm"
"NO","2021-06-25","7:00 - 8:00","0.134","ppm"
"NO","2021-06-25","8:00 - 9:00","0.079","ppm"
"NO","2021-06-25","9:00 - 10:00","0.057","ppm"
"NO","2021-06-25","10:00 - 11:00","0.024","ppm"
"NO","2021-06-25","11:00 - 12:00","0.009","ppm"
"NO","2021-06-25","12:00 - 13:00","0.006","ppm"
"NO","2021-06-25","13:00 - 14:00","0.004","ppm"
"NO","2021-06-25","14:00 - 15:00","0.011","ppm"
"NO","2021-06-25","16:00 - 17:00","0.004","ppm"
"NO","2021-06-25","17:00 - 18:00","0.011","ppm"
"NO","2021-06-25","18:00 - 19:00","0.012","ppm"
"NO","2021-06-25","19:00 - 20:00","0.022","ppm"
"NO","2021-06-25","20:00 - 21:00","0.039","ppm"
"NO","2021-06-25","21:00 - 22:00","0.044","ppm"
"NO","2021-06-25","22:00 - 23:00","0.011","ppm"
"NO","2021-06-26","23:00 - 0:00","0.025","ppm"
"NO","2021-06-26","0:00 - 1:00","0.048","ppm"
"NO","2021-06-26","1:00 - 2:00","0.067","ppm"
"NO","2021-06-26","2:00 - 3:00","0.076","ppm"
"NO","2021-06-26","3:00 - 4:00","0.036","ppm"
"NO","2021-06-26","4:00 - 5:00","0.003","ppm"
"NO","2021-06-26","5:00 - 6:00","0.007","ppm"
"NO","2021-06-26","6:00 - 7:00","0.044","ppm"
"NO","2021-06-26","7:00 - 8:00","0.096","ppm"
"NO","2021-06-26","8:00 - 9:00","0.035","ppm"
"NO","2021-06-26","9:00 - 10:00","0.013","ppm"
"NO","2021-06-26","10:00 - 11:00","0.005","ppm"
"NO","2021-06-26","11:00 - 12:00","0.006","ppm"
"NO","2021-06-26","12:00 - 13:00","0.003","ppm"
"NO","2021-06-26","13:00 - 14:00","0.004","ppm"
