"Parámetro","Fecha","Hora","Valor","Unidad"
"PM2.5","2021-06-26","21:00 - 22:00","5","µg/m³"
"PM2.5","2021-06-26","22:00 - 23:00","3","µg/m³"
"PM2.5","2021-06-27","23:00 - 0:00","2","µg/m³"
"PM2.5","2021-06-27","0:00 - 1:00","5","µg/m³"
"PM2.5","2021-06-27","1:00 - 2:00","5","µg/m³"
"PM2.5","2021-06-27","2:00 - 3:00","3","µg/m³"
"PM2.5","2021-06-27","3:00 - 4:00","1","µg/m³"
"PM2.5","2021-06-27","4:00 - 5:00","4","µg/m³"
"PM2.5","2021-06-27","9:00 - 10:00","4","µg/m³"
"PM2.5","2021-06-27","12:00 - 13:00","4","µg/m³"
"PM2.5","2021-06-27","13:00 - 14:00","5","µg/m³"
"PM2.5","2021-06-27","14:00 - 15:00","0","µg/m³"
"PM2.5","2021-06-27","17:00 - 18:00","2","µg/m³"
"PM2.5","2021-06-27","18:00 - 19:00","2","µg/m³"
"PM2.5","2021-06-27","19:00 - 20:00","3","µg/m³"
"PM2.5","2021-06-27","20:00 - 21:00","6","µg/m³"
"PM2.5","2021-06-27","21:00 - 22:00","9","µg/m³"
"PM2.5","2021-06-27","22:00 - 23:00","7","µg/m³"
"PM2.5","2021-06-28","23:00 - 0:00","0","µg/m³"
"PM2.5","2021-06-28","0:00 - 1:00","11","µg/m³"
"PM2.5","2021-06-28","1:00 - 2:00","6","µg/m³"
"PM2.5","2021-06-28","3:00 - 4:00","3","µg/m³"
"PM2.5","2021-06-28","4:00 - 5:00","9","µg/m³"
"PM2.5","2021-06-28","6:00 - 7:00","9","µg/m³"
"PM2.5","2021-06-28","7:00 - 8:00","9","µg/m³"
"PM2.5","2021-06-28","8:00 - 9:00","2","µg/m³"
"PM2.5","2021-06-28","10:00 - 11:00","8","µg/m³"
"PM2.5","2021-06-28","11:00 - 12:00","8","µg/m³"
"PM2.5","2021-06-28","12:00 - 13:00","3","µg/m³"
"PM2.5","2021-06-28","13:00 - 14:00","16","µg/m³"
"PM2.5","2021-06-28","14:00 - 15:00","6","µg/m³"
"PM2.5","2021-06-28","15:00 - 16:00","11","µg/m³"
"PM2.5","2021-06-28","16:00 - 17:00","14","µg/m³"
"PM2.5","2021-06-28","18:00 - 19:00","6","µg/m³"
"PM2.5","2021-06-28","19:00 - 20:00","11","µg/m³"
"PM2.5","2021-06-28","20:00 - 21:00","10","µg/m³"
"PM2.5","2021-06-28","21:00 - 22:00","9","µg/m³"
"PM2.5","2021-06-28","22:00 - 23:00","6","µg/m³"
