"Parámetro","Fecha","Hora","Valor","Unidad"
"SO2","2021-07-25","18:00 - 19:00","0.001","ppm"
"SO2","2021-07-25","19:00 - 20:00","0.001","ppm"
"SO2","2021-07-25","20:00 - 21:00","0.001","ppm"
"SO2","2021-07-25","21:00 - 22:00","0.001","ppm"
"SO2","2021-07-25","22:00 - 23:00","0.001","ppm"
"SO2","2021-07-26","23:00 - 0:00","0.001","ppm"
"SO2","2021-07-26","0:00 - 1:00","0.001","ppm"
"SO2","2021-07-26","1:00 - 2:00","0.000","ppm"
"SO2","2021-07-26","2:00 - 3:00","0.000","ppm"
"SO2","2021-07-26","3:00 - 4:00","0.000","ppm"
"SO2","2021-07-26","6:00 - 7:00","0.001","ppm"
"SO2","2021-07-26","7:00 - 8:00","0.002","ppm"
"SO2","2021-07-26","8:00 - 9:00","0.002","ppm"
"SO2","2021-07-26","9:00 - 10:00","0.004","ppm"
"SO2","2021-07-26","10:00 - 11:00","0.003","ppm"
"SO2","2021-07-26","11:00 - 12:00","0.004","ppm"
"SO2","2021-07-26","12:00 - 13:00","0.007","ppm"
"SO2","2021-07-26","13:00 - 14:00","0.004","ppm"
"SO2","2021-07-26","14:00 - 15:00","0.003","ppm"
"SO2","2021-07-26","15:00 - 16:00","0.003","ppm"
"SO2","2021-07-26","16:00 - 17:00","0.002","ppm"
"SO2","2021-07-26","17:00 - 18:00","0.001","ppm"
"SO2","2021-07-26","18:00 - 19:00","0.001","ppm"
"SO2","2021-07-26","19:00 - 20:00","0.001","ppm"
"SO2","2021-07-26","20:00 - 21:00","0.000","ppm"
"SO2","2021-07-26","21:00 - 22:00","0.000","ppm"
"SO2","2021-07-27","23:00 - 0:00","0.000","ppm"
"SO2","2021-07-27","0:00 - 1:00","0.000","ppm"
"SO2","2021-07-27","6:00 - 7:00","0.001","ppm"
"SO2","2021-07-27","7:00 - 8:00","0.002","ppm"
"SO2","2021-07-27","8:00 - 9:00","0.002","ppm"
"SO2","2021-07-27","9:00 - 10:00","0.002","ppm"
"SO2","2021-07-27","10:00 - 11:00","0.029","ppm"
"SO2","2021-07-27","11:00 - 12:00","0.043","ppm"
"SO2","2021-07-27","16:00 - 17:00","0.018","ppm"
"SO2","2021-07-27","17:00 - 18:00","0.008","ppm"
"SO2","2021-07-27","18:00 - 19:00","0.002","ppm"
"SO2","2021-07-27","19:00 - 20:00","0.001","ppm"
"SO2","2021-07-27","20:00 - 21:00","0.001","ppm"
"SO2","2021-07-27","21:00 - 22:00","0.001","ppm"
"SO2","2021-07-27","22:00 - 23:00","0.001","ppm"
"SO2","2021-07-28","23:00 - 0:00","0.001","ppm"
"SO2","2021-07-28","0:00 - 1:00","0.000","ppm"
"SO2","2021-07-28","1:00 - 2:00","0.000","ppm"
"SO2","2021-07-28","2:00 - 3:00","0.000","ppm"
"SO2","2021-07-28","3:00 - 4:00","0.000","ppm"
"SO2","2021-07-28","4:00 - 5:00","0.001","ppm"
"SO2","2021-07-28","5:00 - 6:00","0.001","ppm"
"SO2","2021-07-28","6:00 - 7:00","0.002","ppm"
"SO2","2021-07-28","7:00 - 8:00","0.004","ppm"
"SO2","2021-07-28","8:00 - 9:00","0.004","ppm"
"SO2","2021-07-28","9:00 - 10:00","0.005","ppm"
"SO2","2021-07-28","10:00 - 11:00","0.003","ppm"
"SO2","2021-07-28","11:00 - 12:00","0.002","ppm"
"SO2","2021-07-28","12:00 - 13:00","0.003","ppm"
"SO2","2021-07-28","13:00 - 14:00","0.002","ppm"
"SO2","2021-07-28","14:00 - 15:00","0.003","ppm"
"SO2","2021-07-28","15:00 - 16:00","0.002","ppm"
"SO2","2021-07-28","16:00 - 17:00","0.002","ppm"
"SO2","2021-07-28","17:00 - 18:00","0.001","ppm"
