"Parámetro","Fecha","Hora","Valor","Unidad"
"PM10","2021-07-07","2:00 - 3:00","35","µg/m³"
"PM10","2021-07-07","3:00 - 4:00","41","µg/m³"
"PM10","2021-07-07","4:00 - 5:00","39","µg/m³"
"PM10","2021-07-07","5:00 - 6:00","41","µg/m³"
"PM10","2021-07-07","6:00 - 7:00","46","µg/m³"
"PM10","2021-07-07","7:00 - 8:00","46","µg/m³"
"PM10","2021-07-07","8:00 - 9:00","50","µg/m³"
"PM10","2021-07-07","9:00 - 10:00","62","µg/m³"
"PM10","2021-07-07","10:00 - 11:00","74","µg/m³"
"PM10","2021-07-07","11:00 - 12:00","77","µg/m³"
"PM10","2021-07-07","12:00 - 13:00","80","µg/m³"
"PM10","2021-07-07","13:00 - 14:00","67","µg/m³"
"PM10","2021-07-07","14:00 - 15:00","50","µg/m³"
"PM10","2021-07-07","15:00 - 16:00","60","µg/m³"
"PM10","2021-07-07","16:00 - 17:00","43","µg/m³"
"PM10","2021-07-07","17:00 - 18:00","39","µg/m³"
"PM10","2021-07-07","18:00 - 19:00","46","µg/m³"
"PM10","2021-07-07","19:00 - 20:00","38","µg/m³"
"PM10","2021-07-07","20:00 - 21:00","31","µg/m³"
"PM10","2021-07-07","21:00 - 22:00","41","µg/m³"
"PM10","2021-07-07","22:00 - 23:00","35","µg/m³"
"PM10","2021-07-08","23:00 - 0:00","29","µg/m³"
"PM10","2021-07-08","0:00 - 1:00","27","µg/m³"
"PM10","2021-07-08","6:00 - 7:00","63","µg/m³"
"PM10","2021-07-08","7:00 - 8:00","55","µg/m³"
"PM10","2021-07-08","8:00 - 9:00","13","µg/m³"
"PM10","2021-07-08","9:00 - 10:00","13","µg/m³"
"PM10","2021-07-08","10:00 - 11:00","16","µg/m³"
"PM10","2021-07-08","11:00 - 12:00","19","µg/m³"
"PM10","2021-07-08","12:00 - 13:00","26","µg/m³"
"PM10","2021-07-08","13:00 - 14:00","19","µg/m³"
"PM10","2021-07-08","14:00 - 15:00","18","µg/m³"
"PM10","2021-07-08","15:00 - 16:00","13","µg/m³"
"PM10","2021-07-08","16:00 - 17:00","11","µg/m³"
"PM10","2021-07-08","17:00 - 18:00","9","µg/m³"
"PM10","2021-07-08","18:00 - 19:00","1","µg/m³"
"PM10","2021-07-08","19:00 - 20:00","10","µg/m³"
"PM10","2021-07-08","20:00 - 21:00","51","µg/m³"
"PM10","2021-07-08","21:00 - 22:00","43","µg/m³"
"PM10","2021-07-08","22:00 - 23:00","41","µg/m³"
"PM10","2021-07-09","3:00 - 4:00","1","µg/m³"
"PM10","2021-07-09","4:00 - 5:00","3","µg/m³"
"PM10","2021-07-09","5:00 - 6:00","5","µg/m³"
"PM10","2021-07-09","6:00 - 7:00","11","µg/m³"
"PM10","2021-07-09","7:00 - 8:00","12","µg/m³"
"PM10","2021-07-09","8:00 - 9:00","13","µg/m³"
"PM10","2021-07-09","9:00 - 10:00","14","µg/m³"
"PM10","2021-07-09","10:00 - 11:00","17","µg/m³"
"PM10","2021-07-09","11:00 - 12:00","23","µg/m³"
"PM10","2021-07-09","12:00 - 13:00","19","µg/m³"
"PM10","2021-07-09","13:00 - 14:00","19","µg/m³"
"PM10","2021-07-09","14:00 - 15:00","11","µg/m³"
"PM10","2021-07-09","15:00 - 16:00","10","µg/m³"
"PM10","2021-07-09","16:00 - 17:00","6","µg/m³"
"PM10","2021-07-09","17:00 - 18:00","10","µg/m³"
"PM10","2021-07-09","18:00 - 19:00","14","µg/m³"
"PM10","2021-07-09","19:00 - 20:00","16","µg/m³"
"PM10","2021-07-09","20:00 - 21:00","14","µg/m³"
"PM10","2021-07-09","21:00 - 22:00","22","µg/m³"
"PM10","2021-07-09","22:00 - 23:00","29","µg/m³"
"PM10","2021-07-10","2:00 - 3:00","24","µg/m³"
"PM10","2021-07-10","3:00 - 4:00","23","µg/m³"
"PM10","2021-07-10","4:00 - 5:00","21","µg/m³"
"PM10","2021-07-10","5:00 - 6:00","20","µg/m³"
"PM10","2021-07-10","6:00 - 7:00","25","µg/m³"
"PM10","2021-07-10","7:00 - 8:00","25","µg/m³"
"PM10","2021-07-10","8:00 - 9:00","27","µg/m³"
"PM10","2021-07-10","9:00 - 10:00","27","µg/m³"
"PM10","2021-07-10","10:00 - 11:00","34","µg/m³"
"PM10","2021-07-10","11:00 - 12:00","42","µg/m³"
"PM10","2021-07-10","12:00 - 13:00","47","µg/m³"
"PM10","2021-07-10","13:00 - 14:00","51","µg/m³"
"PM10","2021-07-10","14:00 - 15:00","51","µg/m³"
"PM10","2021-07-10","15:00 - 16:00","56","µg/m³"
"PM10","2021-07-10","16:00 - 17:00","44","µg/m³"
"PM10","2021-07-10","19:00 - 20:00","24","µg/m³"
"PM10","2021-07-10","20:00 - 21:00","34","µg/m³"
"PM10","2021-07-10","21:00 - 22:00","43","µg/m³"
"PM10","2021-07-10","22:00 - 23:00","49","µg/m³"
"PM10","2021-07-11","3:00 - 4:00","30","µg/m³"
"PM10","2021-07-11","4:00 - 5:00","28","µg/m³"
"PM10","2021-07-11","5:00 - 6:00","29","µg/m³"
"PM10","2021-07-11","6:00 - 7:00","36","µg/m³"
"PM10","2021-07-11","7:00 - 8:00","43","µg/m³"
"PM10","2021-07-11","8:00 - 9:00","41","µg/m³"
"PM10","2021-07-11","9:00 - 10:00","41","µg/m³"
"PM10","2021-07-11","10:00 - 11:00","49","µg/m³"
"PM10","2021-07-11","11:00 - 12:00","56","µg/m³"
"PM10","2021-07-11","12:00 - 13:00","68","µg/m³"
"PM10","2021-07-11","13:00 - 14:00","68","µg/m³"
"PM10","2021-07-11","14:00 - 15:00","73","µg/m³"
"PM10","2021-07-11","15:00 - 16:00","56","µg/m³"
"PM10","2021-07-11","16:00 - 17:00","48","µg/m³"
"PM10","2021-07-11","17:00 - 18:00","53","µg/m³"
"PM10","2021-07-11","18:00 - 19:00","48","µg/m³"
"PM10","2021-07-11","19:00 - 20:00","37","µg/m³"
"PM10","2021-07-11","20:00 - 21:00","30","µg/m³"
"PM10","2021-07-11","21:00 - 22:00","23","µg/m³"
"PM10","2021-07-11","22:00 - 23:00","25","µg/m³"
"PM10","2021-07-12","3:00 - 4:00","27","µg/m³"
"PM10","2021-07-12","4:00 - 5:00","26","µg/m³"
"PM10","2021-07-12","5:00 - 6:00","37","µg/m³"
"PM10","2021-07-12","6:00 - 7:00","41","µg/m³"
"PM10","2021-07-12","7:00 - 8:00","42","µg/m³"
"PM10","2021-07-12","8:00 - 9:00","44","µg/m³"
"PM10","2021-07-12","9:00 - 10:00","53","µg/m³"
"PM10","2021-07-12","10:00 - 11:00","55","µg/m³"
"PM10","2021-07-12","11:00 - 12:00","66","µg/m³"
"PM10","2021-07-12","12:00 - 13:00","68","µg/m³"
"PM10","2021-07-12","13:00 - 14:00","67","µg/m³"
"PM10","2021-07-12","14:00 - 15:00","55","µg/m³"
"PM10","2021-07-12","15:00 - 16:00","53","µg/m³"
"PM10","2021-07-12","16:00 - 17:00","53","µg/m³"
"PM10","2021-07-12","17:00 - 18:00","61","µg/m³"
"PM10","2021-07-12","18:00 - 19:00","46","µg/m³"
"PM10","2021-07-12","19:00 - 20:00","44","µg/m³"
"PM10","2021-07-12","20:00 - 21:00","53","µg/m³"
