"Parámetro","Fecha","Hora","Valor","Unidad"
"PM10","2021-02-07","23:00 - 0:00","68","µg/m³"
"PM10","2021-02-07","0:00 - 1:00","57","µg/m³"
"PM10","2021-02-07","1:00 - 2:00","66","µg/m³"
"PM10","2021-02-07","2:00 - 3:00","57","µg/m³"
"PM10","2021-02-07","3:00 - 4:00","72","µg/m³"
"PM10","2021-02-07","4:00 - 5:00","62","µg/m³"
"PM10","2021-02-07","5:00 - 6:00","48","µg/m³"
"PM10","2021-02-07","6:00 - 7:00","38","µg/m³"
"PM10","2021-02-07","7:00 - 8:00","41","µg/m³"
"PM10","2021-02-07","8:00 - 9:00","41","µg/m³"
"PM10","2021-02-07","9:00 - 10:00","50","µg/m³"
"PM10","2021-02-07","10:00 - 11:00","73","µg/m³"
"PM10","2021-02-07","11:00 - 12:00","78","µg/m³"
"PM10","2021-02-07","12:00 - 13:00","78","µg/m³"
"PM10","2021-02-07","13:00 - 14:00","72","µg/m³"
"PM10","2021-02-07","14:00 - 15:00","55","µg/m³"
"PM10","2021-02-07","15:00 - 16:00","38","µg/m³"
"PM10","2021-02-07","16:00 - 17:00","66","µg/m³"
"PM10","2021-02-07","17:00 - 18:00","55","µg/m³"
"PM10","2021-02-07","18:00 - 19:00","49","µg/m³"
"PM10","2021-02-07","19:00 - 20:00","32","µg/m³"
"PM10","2021-02-07","20:00 - 21:00","35","µg/m³"
"PM10","2021-02-07","21:00 - 22:00","43","µg/m³"
"PM10","2021-02-07","22:00 - 23:00","38","µg/m³"
"PM10","2021-02-08","23:00 - 0:00","38","µg/m³"
"PM10","2021-02-08","0:00 - 1:00","35","µg/m³"
"PM10","2021-02-08","1:00 - 2:00","34","µg/m³"
"PM10","2021-02-08","2:00 - 3:00","33","µg/m³"
"PM10","2021-02-08","3:00 - 4:00","29","µg/m³"
"PM10","2021-02-08","4:00 - 5:00","36","µg/m³"
"PM10","2021-02-08","5:00 - 6:00","29","µg/m³"
"PM10","2021-02-08","6:00 - 7:00","43","µg/m³"
"PM10","2021-02-08","7:00 - 8:00","99","µg/m³"
"PM10","2021-02-08","8:00 - 9:00","107","µg/m³"
"PM10","2021-02-08","9:00 - 10:00","81","µg/m³"
"PM10","2021-02-08","10:00 - 11:00","54","µg/m³"
"PM10","2021-02-08","11:00 - 12:00","50","µg/m³"
"PM10","2021-02-08","12:00 - 13:00","56","µg/m³"
"PM10","2021-02-08","13:00 - 14:00","41","µg/m³"
"PM10","2021-02-08","14:00 - 15:00","26","µg/m³"
"PM10","2021-02-08","15:00 - 16:00","37","µg/m³"
"PM10","2021-02-08","16:00 - 17:00","27","µg/m³"
"PM10","2021-02-08","17:00 - 18:00","26","µg/m³"
"PM10","2021-02-08","18:00 - 19:00","31","µg/m³"
"PM10","2021-02-08","19:00 - 20:00","22","µg/m³"
"PM10","2021-02-08","20:00 - 21:00","38","µg/m³"
"PM10","2021-02-08","21:00 - 22:00","38","µg/m³"
"PM10","2021-02-08","22:00 - 23:00","54","µg/m³"
"PM10","2021-02-09","23:00 - 0:00","72","µg/m³"
"PM10","2021-02-09","0:00 - 1:00","60","µg/m³"
"PM10","2021-02-09","1:00 - 2:00","62","µg/m³"
"PM10","2021-02-09","2:00 - 3:00","59","µg/m³"
"PM10","2021-02-09","3:00 - 4:00","46","µg/m³"
"PM10","2021-02-09","4:00 - 5:00","35","µg/m³"
"PM10","2021-02-09","5:00 - 6:00","51","µg/m³"
"PM10","2021-02-09","6:00 - 7:00","44","µg/m³"
"PM10","2021-02-09","7:00 - 8:00","49","µg/m³"
"PM10","2021-02-09","8:00 - 9:00","56","µg/m³"
"PM10","2021-02-09","9:00 - 10:00","76","µg/m³"
"PM10","2021-02-09","10:00 - 11:00","86","µg/m³"
"PM10","2021-02-09","11:00 - 12:00","87","µg/m³"
"PM10","2021-02-09","12:00 - 13:00","71","µg/m³"
"PM10","2021-02-09","13:00 - 14:00","64","µg/m³"
"PM10","2021-02-09","14:00 - 15:00","32","µg/m³"
"PM10","2021-02-09","16:00 - 17:00","54","µg/m³"
"PM10","2021-02-09","17:00 - 18:00","43","µg/m³"
"PM10","2021-02-09","18:00 - 19:00","42","µg/m³"
"PM10","2021-02-09","19:00 - 20:00","46","µg/m³"
"PM10","2021-02-09","20:00 - 21:00","42","µg/m³"
"PM10","2021-02-09","21:00 - 22:00","39","µg/m³"
"PM10","2021-02-09","22:00 - 23:00","84","µg/m³"
"PM10","2021-02-10","23:00 - 0:00","56","µg/m³"
"PM10","2021-02-10","0:00 - 1:00","61","µg/m³"
"PM10","2021-02-10","1:00 - 2:00","46","µg/m³"
"PM10","2021-02-10","2:00 - 3:00","44","µg/m³"
"PM10","2021-02-10","3:00 - 4:00","44","µg/m³"
"PM10","2021-02-10","4:00 - 5:00","44","µg/m³"
"PM10","2021-02-10","5:00 - 6:00","49","µg/m³"
"PM10","2021-02-10","6:00 - 7:00","44","µg/m³"
"PM10","2021-02-10","7:00 - 8:00","61","µg/m³"
"PM10","2021-02-10","8:00 - 9:00","67","µg/m³"
"PM10","2021-02-10","9:00 - 10:00","63","µg/m³"
"PM10","2021-02-10","10:00 - 11:00","74","µg/m³"
"PM10","2021-02-10","11:00 - 12:00","80","µg/m³"
"PM10","2021-02-10","12:00 - 13:00","57","µg/m³"
"PM10","2021-02-10","13:00 - 14:00","42","µg/m³"
"PM10","2021-02-10","14:00 - 15:00","56","µg/m³"
"PM10","2021-02-10","15:00 - 16:00","55","µg/m³"
"PM10","2021-02-10","16:00 - 17:00","54","µg/m³"
"PM10","2021-02-10","17:00 - 18:00","69","µg/m³"
"PM10","2021-02-10","18:00 - 19:00","57","µg/m³"
"PM10","2021-02-10","19:00 - 20:00","42","µg/m³"
"PM10","2021-02-10","21:00 - 22:00","42","µg/m³"
"PM10","2021-02-10","22:00 - 23:00","50","µg/m³"
"PM10","2021-02-11","23:00 - 0:00","60","µg/m³"
"PM10","2021-02-11","0:00 - 1:00","53","µg/m³"
"PM10","2021-02-11","1:00 - 2:00","53","µg/m³"
"PM10","2021-02-11","2:00 - 3:00","62","µg/m³"
"PM10","2021-02-11","3:00 - 4:00","69","µg/m³"
"PM10","2021-02-11","4:00 - 5:00","60","µg/m³"
"PM10","2021-02-11","5:00 - 6:00","66","µg/m³"
"PM10","2021-02-11","6:00 - 7:00","66","µg/m³"
"PM10","2021-02-11","7:00 - 8:00","93","µg/m³"
"PM10","2021-02-11","8:00 - 9:00","90","µg/m³"
"PM10","2021-02-11","9:00 - 10:00","77","µg/m³"
"PM10","2021-02-11","10:00 - 11:00","65","µg/m³"
"PM10","2021-02-11","11:00 - 12:00","43","µg/m³"
"PM10","2021-02-11","12:00 - 13:00","18","µg/m³"
"PM10","2021-02-11","13:00 - 14:00","34","µg/m³"
"PM10","2021-02-11","14:00 - 15:00","31","µg/m³"
"PM10","2021-02-11","15:00 - 16:00","62","µg/m³"
"PM10","2021-02-11","16:00 - 17:00","40","µg/m³"
"PM10","2021-02-11","17:00 - 18:00","24","µg/m³"
"PM10","2021-02-11","18:00 - 19:00","26","µg/m³"
"PM10","2021-02-11","19:00 - 20:00","33","µg/m³"
"PM10","2021-02-11","20:00 - 21:00","24","µg/m³"
"PM10","2021-02-11","21:00 - 22:00","24","µg/m³"
"PM10","2021-02-11","22:00 - 23:00","26","µg/m³"
"PM10","2021-02-12","23:00 - 0:00","25","µg/m³"
"PM10","2021-02-12","0:00 - 1:00","33","µg/m³"
"PM10","2021-02-12","1:00 - 2:00","47","µg/m³"
"PM10","2021-02-12","2:00 - 3:00","44","µg/m³"
"PM10","2021-02-12","3:00 - 4:00","66","µg/m³"
"PM10","2021-02-12","4:00 - 5:00","53","µg/m³"
"PM10","2021-02-12","5:00 - 6:00","47","µg/m³"
"PM10","2021-02-12","6:00 - 7:00","77","µg/m³"
"PM10","2021-02-12","7:00 - 8:00","79","µg/m³"
"PM10","2021-02-12","8:00 - 9:00","86","µg/m³"
"PM10","2021-02-12","9:00 - 10:00","75","µg/m³"
"PM10","2021-02-12","10:00 - 11:00","75","µg/m³"
"PM10","2021-02-12","11:00 - 12:00","37","µg/m³"
"PM10","2021-02-12","12:00 - 13:00","25","µg/m³"
"PM10","2021-02-12","13:00 - 14:00","19","µg/m³"
"PM10","2021-02-12","14:00 - 15:00","47","µg/m³"
"PM10","2021-02-12","17:00 - 18:00","28","µg/m³"
"PM10","2021-02-12","18:00 - 19:00","29","µg/m³"
"PM10","2021-02-12","19:00 - 20:00","29","µg/m³"
"PM10","2021-02-12","20:00 - 21:00","19","µg/m³"
"PM10","2021-02-12","21:00 - 22:00","17","µg/m³"
"PM10","2021-02-12","22:00 - 23:00","22","µg/m³"
"PM10","2021-02-13","23:00 - 0:00","18","µg/m³"
"PM10","2021-02-13","0:00 - 1:00","15","µg/m³"
"PM10","2021-02-13","1:00 - 2:00","8","µg/m³"
"PM10","2021-02-13","2:00 - 3:00","11","µg/m³"
"PM10","2021-02-13","3:00 - 4:00","1","µg/m³"
"PM10","2021-02-13","5:00 - 6:00","9","µg/m³"
"PM10","2021-02-13","6:00 - 7:00","14","µg/m³"
"PM10","2021-02-13","7:00 - 8:00","65","µg/m³"
"PM10","2021-02-13","9:00 - 10:00","76","µg/m³"
"PM10","2021-02-13","10:00 - 11:00","36","µg/m³"
"PM10","2021-02-13","11:00 - 12:00","24","µg/m³"
"PM10","2021-02-13","12:00 - 13:00","32","µg/m³"
"PM10","2021-02-13","14:00 - 15:00","46","µg/m³"
"PM10","2021-02-13","15:00 - 16:00","41","µg/m³"
"PM10","2021-02-13","16:00 - 17:00","50","µg/m³"
"PM10","2021-02-13","17:00 - 18:00","63","µg/m³"
"PM10","2021-02-13","18:00 - 19:00","54","µg/m³"
"PM10","2021-02-13","19:00 - 20:00","42","µg/m³"
"PM10","2021-02-13","20:00 - 21:00","28","µg/m³"
"PM10","2021-02-13","21:00 - 22:00","35","µg/m³"
"PM10","2021-02-13","22:00 - 23:00","42","µg/m³"
"PM10","2021-02-14","23:00 - 0:00","31","µg/m³"
"PM10","2021-02-14","0:00 - 1:00","33","µg/m³"
"PM10","2021-02-14","1:00 - 2:00","37","µg/m³"
"PM10","2021-02-14","2:00 - 3:00","39","µg/m³"
"PM10","2021-02-14","3:00 - 4:00","41","µg/m³"
"PM10","2021-02-14","4:00 - 5:00","38","µg/m³"
"PM10","2021-02-14","5:00 - 6:00","22","µg/m³"
"PM10","2021-02-14","6:00 - 7:00","19","µg/m³"
"PM10","2021-02-14","7:00 - 8:00","22","µg/m³"
"PM10","2021-02-14","8:00 - 9:00","17","µg/m³"
"PM10","2021-02-14","9:00 - 10:00","18","µg/m³"
"PM10","2021-02-14","10:00 - 11:00","34","µg/m³"
"PM10","2021-02-14","11:00 - 12:00","24","µg/m³"
"PM10","2021-02-14","12:00 - 13:00","32","µg/m³"
"PM10","2021-02-14","13:00 - 14:00","31","µg/m³"
"PM10","2021-02-14","14:00 - 15:00","24","µg/m³"
"PM10","2021-02-14","15:00 - 16:00","32","µg/m³"
"PM10","2021-02-14","16:00 - 17:00","52","µg/m³"
"PM10","2021-02-14","17:00 - 18:00","68","µg/m³"
"PM10","2021-02-14","18:00 - 19:00","35","µg/m³"
"PM10","2021-02-14","19:00 - 20:00","28","µg/m³"
"PM10","2021-02-14","20:00 - 21:00","33","µg/m³"
"PM10","2021-02-14","21:00 - 22:00","25","µg/m³"
"PM10","2021-02-14","22:00 - 23:00","15","µg/m³"
"PM10","2021-02-15","23:00 - 0:00","18","µg/m³"
"PM10","2021-02-15","0:00 - 1:00","20","µg/m³"
"PM10","2021-02-15","1:00 - 2:00","19","µg/m³"
"PM10","2021-02-15","2:00 - 3:00","24","µg/m³"
"PM10","2021-02-15","3:00 - 4:00","23","µg/m³"
"PM10","2021-02-15","4:00 - 5:00","18","µg/m³"
"PM10","2021-02-15","5:00 - 6:00","29","µg/m³"
"PM10","2021-02-15","6:00 - 7:00","29","µg/m³"
"PM10","2021-02-15","7:00 - 8:00","40","µg/m³"
"PM10","2021-02-15","8:00 - 9:00","61","µg/m³"
"PM10","2021-02-15","9:00 - 10:00","70","µg/m³"
"PM10","2021-02-15","10:00 - 11:00","44","µg/m³"
"PM10","2021-02-15","11:00 - 12:00","41","µg/m³"
"PM10","2021-02-15","12:00 - 13:00","32","µg/m³"
"PM10","2021-02-15","13:00 - 14:00","30","µg/m³"
"PM10","2021-02-15","14:00 - 15:00","35","µg/m³"
"PM10","2021-02-15","15:00 - 16:00","44","µg/m³"
"PM10","2021-02-15","16:00 - 17:00","56","µg/m³"
"PM10","2021-02-15","17:00 - 18:00","53","µg/m³"
