"Parámetro","Fecha","Hora","Valor","Unidad"
"O3","2021-08-13","7:00 - 8:00","0.001","ppm"
"O3","2021-08-13","8:00 - 9:00","0.002","ppm"
"O3","2021-08-13","9:00 - 10:00","0.004","ppm"
"O3","2021-08-13","10:00 - 11:00","0.007","ppm"
"O3","2021-08-13","11:00 - 12:00","0.022","ppm"
"O3","2021-08-13","12:00 - 13:00","0.033","ppm"
"O3","2021-08-13","13:00 - 14:00","0.063","ppm"
"O3","2021-08-13","14:00 - 15:00","0.093","ppm"
"O3","2021-08-13","15:00 - 16:00","0.092","ppm"
"O3","2021-08-13","16:00 - 17:00","0.080","ppm"
"O3","2021-08-13","17:00 - 18:00","0.043","ppm"
"O3","2021-08-13","18:00 - 19:00","0.022","ppm"
"O3","2021-08-13","19:00 - 20:00","0.018","ppm"
"O3","2021-08-13","20:00 - 21:00","0.025","ppm"
"O3","2021-08-16","8:00 - 9:00","0.006","ppm"
"O3","2021-08-16","9:00 - 10:00","0.007","ppm"
"O3","2021-08-16","10:00 - 11:00","0.013","ppm"
"O3","2021-08-16","11:00 - 12:00","0.023","ppm"
"O3","2021-08-16","12:00 - 13:00","0.044","ppm"
"O3","2021-08-16","13:00 - 14:00","0.069","ppm"
"O3","2021-08-16","14:00 - 15:00","0.071","ppm"
"O3","2021-08-16","15:00 - 16:00","0.076","ppm"
"O3","2021-08-16","16:00 - 17:00","0.078","ppm"
"O3","2021-08-16","17:00 - 18:00","0.047","ppm"
"O3","2021-08-16","18:00 - 19:00","0.039","ppm"
"O3","2021-08-16","19:00 - 20:00","0.031","ppm"
"O3","2021-08-16","20:00 - 21:00","0.025","ppm"
"O3","2021-08-16","21:00 - 22:00","0.021","ppm"
"O3","2021-08-16","22:00 - 23:00","0.013","ppm"
"O3","2021-08-17","23:00 - 0:00","0.012","ppm"
"O3","2021-08-17","0:00 - 1:00","0.014","ppm"
"O3","2021-08-17","1:00 - 2:00","0.009","ppm"
"O3","2021-08-17","2:00 - 3:00","0.010","ppm"
"O3","2021-08-17","3:00 - 4:00","0.005","ppm"
"O3","2021-08-17","4:00 - 5:00","0.010","ppm"
"O3","2021-08-17","5:00 - 6:00","0.004","ppm"
"O3","2021-08-17","6:00 - 7:00","0.001","ppm"
"O3","2021-08-17","7:00 - 8:00","0.001","ppm"
"O3","2021-08-17","8:00 - 9:00","0.002","ppm"
"O3","2021-08-17","9:00 - 10:00","0.004","ppm"
"O3","2021-08-17","10:00 - 11:00","0.016","ppm"
"O3","2021-08-17","11:00 - 12:00","0.037","ppm"
"O3","2021-08-17","12:00 - 13:00","0.062","ppm"
"O3","2021-08-17","13:00 - 14:00","0.086","ppm"
"O3","2021-08-17","14:00 - 15:00","0.087","ppm"
"O3","2021-08-17","15:00 - 16:00","0.052","ppm"
"O3","2021-08-17","16:00 - 17:00","0.027","ppm"
"O3","2021-08-17","18:00 - 19:00","0.024","ppm"
"O3","2021-08-17","19:00 - 20:00","0.008","ppm"
"O3","2021-08-17","20:00 - 21:00","0.006","ppm"
"O3","2021-08-17","21:00 - 22:00","0.011","ppm"
"O3","2021-08-17","22:00 - 23:00","0.004","ppm"
"O3","2021-08-18","23:00 - 0:00","0.008","ppm"
"O3","2021-08-18","4:00 - 5:00","0.005","ppm"
"O3","2021-08-18","5:00 - 6:00","0.001","ppm"
"O3","2021-08-18","6:00 - 7:00","0.001","ppm"
"O3","2021-08-18","7:00 - 8:00","0.001","ppm"
"O3","2021-08-18","8:00 - 9:00","0.002","ppm"
"O3","2021-08-18","9:00 - 10:00","0.005","ppm"
"O3","2021-08-18","10:00 - 11:00","0.018","ppm"
"O3","2021-08-18","11:00 - 12:00","0.042","ppm"
"O3","2021-08-18","12:00 - 13:00","0.059","ppm"
"O3","2021-08-18","13:00 - 14:00","0.087","ppm"
"O3","2021-08-18","14:00 - 15:00","0.107","ppm"
"O3","2021-08-18","15:00 - 16:00","0.101","ppm"
"O3","2021-08-18","16:00 - 17:00","0.083","ppm"
"O3","2021-08-18","17:00 - 18:00","0.064","ppm"
"O3","2021-08-18","18:00 - 19:00","0.052","ppm"
"O3","2021-08-18","19:00 - 20:00","0.047","ppm"
"O3","2021-08-18","20:00 - 21:00","0.021","ppm"
"O3","2021-08-18","21:00 - 22:00","0.018","ppm"
"O3","2021-08-18","22:00 - 23:00","0.008","ppm"
"O3","2021-08-19","23:00 - 0:00","0.002","ppm"
"O3","2021-08-19","0:00 - 1:00","0.004","ppm"
"O3","2021-08-19","1:00 - 2:00","0.011","ppm"
"O3","2021-08-19","2:00 - 3:00","0.015","ppm"
"O3","2021-08-19","3:00 - 4:00","0.010","ppm"
"O3","2021-08-19","4:00 - 5:00","0.006","ppm"
"O3","2021-08-19","5:00 - 6:00","0.003","ppm"
"O3","2021-08-19","6:00 - 7:00","0.001","ppm"
"O3","2021-08-19","7:00 - 8:00","0.001","ppm"
"O3","2021-08-19","8:00 - 9:00","0.002","ppm"
"O3","2021-08-19","9:00 - 10:00","0.007","ppm"
"O3","2021-08-19","10:00 - 11:00","0.020","ppm"
"O3","2021-08-19","11:00 - 12:00","0.023","ppm"
"O3","2021-08-19","12:00 - 13:00","0.054","ppm"
"O3","2021-08-19","13:00 - 14:00","0.067","ppm"
"O3","2021-08-19","14:00 - 15:00","0.067","ppm"
"O3","2021-08-19","15:00 - 16:00","0.056","ppm"
"O3","2021-08-19","16:00 - 17:00","0.049","ppm"
"O3","2021-08-19","17:00 - 18:00","0.040","ppm"
"O3","2021-08-19","18:00 - 19:00","0.033","ppm"
"O3","2021-08-19","19:00 - 20:00","0.030","ppm"
"O3","2021-08-19","20:00 - 21:00","0.029","ppm"
"O3","2021-08-19","21:00 - 22:00","0.023","ppm"
"O3","2021-08-19","22:00 - 23:00","0.015","ppm"
"O3","2021-08-20","23:00 - 0:00","0.010","ppm"
"O3","2021-08-20","0:00 - 1:00","0.011","ppm"
"O3","2021-08-20","1:00 - 2:00","0.012","ppm"
"O3","2021-08-20","2:00 - 3:00","0.012","ppm"
"O3","2021-08-20","3:00 - 4:00","0.007","ppm"
"O3","2021-08-20","4:00 - 5:00","0.002","ppm"
"O3","2021-08-20","5:00 - 6:00","0.001","ppm"
"O3","2021-08-20","6:00 - 7:00","0.002","ppm"
"O3","2021-08-20","7:00 - 8:00","0.002","ppm"
"O3","2021-08-20","8:00 - 9:00","0.003","ppm"
"O3","2021-08-20","9:00 - 10:00","0.010","ppm"
"O3","2021-08-20","10:00 - 11:00","0.017","ppm"
"O3","2021-08-20","11:00 - 12:00","0.023","ppm"
"O3","2021-08-20","12:00 - 13:00","0.039","ppm"
"O3","2021-08-20","13:00 - 14:00","0.044","ppm"
"O3","2021-08-20","14:00 - 15:00","0.036","ppm"
"O3","2021-08-20","15:00 - 16:00","0.029","ppm"
"O3","2021-08-20","16:00 - 17:00","0.028","ppm"
"O3","2021-08-20","17:00 - 18:00","0.020","ppm"
"O3","2021-08-20","18:00 - 19:00","0.018","ppm"
"O3","2021-08-20","19:00 - 20:00","0.013","ppm"
"O3","2021-08-20","20:00 - 21:00","0.012","ppm"
"O3","2021-08-20","21:00 - 22:00","0.012","ppm"
"O3","2021-08-20","22:00 - 23:00","0.010","ppm"
"O3","2021-08-21","23:00 - 0:00","0.008","ppm"
"O3","2021-08-21","0:00 - 1:00","0.011","ppm"
"O3","2021-08-21","1:00 - 2:00","0.012","ppm"
"O3","2021-08-21","2:00 - 3:00","0.015","ppm"
"O3","2021-08-21","3:00 - 4:00","0.019","ppm"
"O3","2021-08-21","4:00 - 5:00","0.017","ppm"
"O3","2021-08-21","5:00 - 6:00","0.016","ppm"
"O3","2021-08-21","7:00 - 8:00","0.009","ppm"
"O3","2021-08-21","8:00 - 9:00","0.004","ppm"
"O3","2021-08-21","9:00 - 10:00","0.002","ppm"
"O3","2021-08-21","10:00 - 11:00","0.003","ppm"
"O3","2021-08-21","11:00 - 12:00","0.004","ppm"
"O3","2021-08-21","12:00 - 13:00","0.015","ppm"
"O3","2021-08-21","13:00 - 14:00","0.022","ppm"
"O3","2021-08-21","14:00 - 15:00","0.027","ppm"
"O3","2021-08-21","15:00 - 16:00","0.033","ppm"
"O3","2021-08-21","16:00 - 17:00","0.031","ppm"
"O3","2021-08-21","17:00 - 18:00","0.028","ppm"
"O3","2021-08-21","18:00 - 19:00","0.028","ppm"
"O3","2021-08-21","19:00 - 20:00","0.021","ppm"
"O3","2021-08-21","20:00 - 21:00","0.003","ppm"
"O3","2021-08-21","21:00 - 22:00","0.001","ppm"
"O3","2021-08-21","22:00 - 23:00","0.001","ppm"
"O3","2021-08-22","23:00 - 0:00","0.001","ppm"
