"Parámetro","Fecha","Hora","Valor","Unidad"
"PM10","2021-06-08","9:00 - 10:00","45","µg/m³"
"PM10","2021-06-08","10:00 - 11:00","38","µg/m³"
"PM10","2021-06-08","11:00 - 12:00","46","µg/m³"
"PM10","2021-06-08","12:00 - 13:00","47","µg/m³"
"PM10","2021-06-08","13:00 - 14:00","43","µg/m³"
"PM10","2021-06-08","14:00 - 15:00","52","µg/m³"
"PM10","2021-06-08","15:00 - 16:00","75","µg/m³"
"PM10","2021-06-08","16:00 - 17:00","44","µg/m³"
"PM10","2021-06-08","17:00 - 18:00","44","µg/m³"
"PM10","2021-06-08","18:00 - 19:00","52","µg/m³"
"PM10","2021-06-08","19:00 - 20:00","47","µg/m³"
"PM10","2021-06-08","20:00 - 21:00","53","µg/m³"
"PM10","2021-06-08","21:00 - 22:00","26","µg/m³"
"PM10","2021-06-08","22:00 - 23:00","32","µg/m³"
"PM10","2021-06-09","13:00 - 14:00","74","µg/m³"
"PM10","2021-06-09","14:00 - 15:00","55","µg/m³"
"PM10","2021-06-09","15:00 - 16:00","47","µg/m³"
"PM10","2021-06-09","16:00 - 17:00","38","µg/m³"
"PM10","2021-06-09","17:00 - 18:00","41","µg/m³"
"PM10","2021-06-09","18:00 - 19:00","39","µg/m³"
"PM10","2021-06-09","19:00 - 20:00","39","µg/m³"
"PM10","2021-06-24","2:00 - 3:00","32","µg/m³"
"PM10","2021-06-24","3:00 - 4:00","10","µg/m³"
"PM10","2021-06-24","4:00 - 5:00","7","µg/m³"
"PM10","2021-06-24","5:00 - 6:00","13","µg/m³"
"PM10","2021-06-24","6:00 - 7:00","15","µg/m³"
"PM10","2021-06-24","7:00 - 8:00","21","µg/m³"
"PM10","2021-06-24","8:00 - 9:00","26","µg/m³"
"PM10","2021-06-24","9:00 - 10:00","49","µg/m³"
"PM10","2021-06-24","10:00 - 11:00","58","µg/m³"
"PM10","2021-06-24","11:00 - 12:00","56","µg/m³"
"PM10","2021-06-24","12:00 - 13:00","60","µg/m³"
"PM10","2021-06-24","13:00 - 14:00","47","µg/m³"
"PM10","2021-06-24","14:00 - 15:00","61","µg/m³"
"PM10","2021-06-24","15:00 - 16:00","59","µg/m³"
"PM10","2021-06-24","16:00 - 17:00","66","µg/m³"
"PM10","2021-06-24","17:00 - 18:00","58","µg/m³"
"PM10","2021-06-24","18:00 - 19:00","35","µg/m³"
"PM10","2021-06-24","19:00 - 20:00","30","µg/m³"
"PM10","2021-06-24","20:00 - 21:00","27","µg/m³"
"PM10","2021-06-24","21:00 - 22:00","24","µg/m³"
"PM10","2021-06-24","22:00 - 23:00","27","µg/m³"
"PM10","2021-06-25","23:00 - 0:00","13","µg/m³"
"PM10","2021-06-25","0:00 - 1:00","3","µg/m³"
"PM10","2021-06-25","1:00 - 2:00","16","µg/m³"
"PM10","2021-06-25","2:00 - 3:00","23","µg/m³"
"PM10","2021-06-25","4:00 - 5:00","3","µg/m³"
"PM10","2021-06-25","5:00 - 6:00","17","µg/m³"
"PM10","2021-06-25","6:00 - 7:00","32","µg/m³"
"PM10","2021-06-25","7:00 - 8:00","48","µg/m³"
"PM10","2021-06-25","8:00 - 9:00","36","µg/m³"
"PM10","2021-06-25","9:00 - 10:00","24","µg/m³"
"PM10","2021-06-25","10:00 - 11:00","37","µg/m³"
"PM10","2021-06-25","11:00 - 12:00","32","µg/m³"
"PM10","2021-06-25","12:00 - 13:00","23","µg/m³"
"PM10","2021-06-25","13:00 - 14:00","21","µg/m³"
"PM10","2021-06-25","14:00 - 15:00","27","µg/m³"
"PM10","2021-06-25","16:00 - 17:00","12","µg/m³"
"PM10","2021-06-25","18:00 - 19:00","32","µg/m³"
"PM10","2021-06-25","19:00 - 20:00","14","µg/m³"
"PM10","2021-06-25","20:00 - 21:00","13","µg/m³"
"PM10","2021-06-25","21:00 - 22:00","19","µg/m³"
"PM10","2021-06-25","22:00 - 23:00","30","µg/m³"
"PM10","2021-06-26","23:00 - 0:00","11","µg/m³"
"PM10","2021-06-26","0:00 - 1:00","18","µg/m³"
"PM10","2021-06-26","1:00 - 2:00","24","µg/m³"
"PM10","2021-06-26","2:00 - 3:00","30","µg/m³"
"PM10","2021-06-26","3:00 - 4:00","28","µg/m³"
"PM10","2021-06-26","4:00 - 5:00","21","µg/m³"
"PM10","2021-06-26","5:00 - 6:00","18","µg/m³"
"PM10","2021-06-26","6:00 - 7:00","14","µg/m³"
"PM10","2021-06-26","7:00 - 8:00","16","µg/m³"
"PM10","2021-06-26","8:00 - 9:00","23","µg/m³"
"PM10","2021-06-26","9:00 - 10:00","12","µg/m³"
"PM10","2021-06-26","10:00 - 11:00","15","µg/m³"
"PM10","2021-06-26","11:00 - 12:00","12","µg/m³"
"PM10","2021-06-26","12:00 - 13:00","9","µg/m³"
"PM10","2021-06-26","13:00 - 14:00","19","µg/m³"
"PM10","2021-06-26","14:00 - 15:00","19","µg/m³"
"PM10","2021-06-26","15:00 - 16:00","17","µg/m³"
"PM10","2021-06-26","16:00 - 17:00","12","µg/m³"
"PM10","2021-06-26","17:00 - 18:00","9","µg/m³"
"PM10","2021-06-26","18:00 - 19:00","11","µg/m³"
"PM10","2021-06-26","19:00 - 20:00","3","µg/m³"
"PM10","2021-06-26","20:00 - 21:00","9","µg/m³"
"PM10","2021-06-26","21:00 - 22:00","7","µg/m³"
"PM10","2021-06-26","22:00 - 23:00","9","µg/m³"
"PM10","2021-06-27","23:00 - 0:00","5","µg/m³"
"PM10","2021-06-27","0:00 - 1:00","8","µg/m³"
"PM10","2021-06-27","1:00 - 2:00","11","µg/m³"
"PM10","2021-06-27","2:00 - 3:00","8","µg/m³"
"PM10","2021-06-27","3:00 - 4:00","5","µg/m³"
"PM10","2021-06-27","4:00 - 5:00","6","µg/m³"
"PM10","2021-06-27","6:00 - 7:00","0","µg/m³"
"PM10","2021-06-27","9:00 - 10:00","5","µg/m³"
"PM10","2021-06-27","12:00 - 13:00","5","µg/m³"
"PM10","2021-06-27","13:00 - 14:00","5","µg/m³"
"PM10","2021-06-27","14:00 - 15:00","3","µg/m³"
"PM10","2021-06-27","17:00 - 18:00","3","µg/m³"
"PM10","2021-06-27","18:00 - 19:00","4","µg/m³"
"PM10","2021-06-27","19:00 - 20:00","5","µg/m³"
"PM10","2021-06-27","20:00 - 21:00","7","µg/m³"
"PM10","2021-06-27","21:00 - 22:00","9","µg/m³"
"PM10","2021-06-27","22:00 - 23:00","5","µg/m³"
"PM10","2021-06-28","23:00 - 0:00","2","µg/m³"
"PM10","2021-06-28","0:00 - 1:00","10","µg/m³"
"PM10","2021-06-28","1:00 - 2:00","7","µg/m³"
"PM10","2021-06-28","3:00 - 4:00","2","µg/m³"
"PM10","2021-06-28","4:00 - 5:00","7","µg/m³"
"PM10","2021-06-28","6:00 - 7:00","8","µg/m³"
"PM10","2021-06-28","7:00 - 8:00","5","µg/m³"
"PM10","2021-06-28","8:00 - 9:00","2","µg/m³"
"PM10","2021-06-28","10:00 - 11:00","9","µg/m³"
"PM10","2021-06-28","11:00 - 12:00","10","µg/m³"
"PM10","2021-06-28","12:00 - 13:00","7","µg/m³"
"PM10","2021-06-28","13:00 - 14:00","21","µg/m³"
"PM10","2021-06-28","14:00 - 15:00","17","µg/m³"
"PM10","2021-06-28","15:00 - 16:00","17","µg/m³"
"PM10","2021-06-28","16:00 - 17:00","21","µg/m³"
"PM10","2021-06-28","18:00 - 19:00","19","µg/m³"
"PM10","2021-06-28","19:00 - 20:00","22","µg/m³"
"PM10","2021-06-28","20:00 - 21:00","18","µg/m³"
"PM10","2021-06-28","21:00 - 22:00","13","µg/m³"
"PM10","2021-06-28","22:00 - 23:00","12","µg/m³"
"PM10","2021-06-29","23:00 - 0:00","13","µg/m³"
"PM10","2021-06-29","0:00 - 1:00","13","µg/m³"
"PM10","2021-06-29","1:00 - 2:00","12","µg/m³"
"PM10","2021-06-29","2:00 - 3:00","16","µg/m³"
"PM10","2021-06-29","3:00 - 4:00","13","µg/m³"
"PM10","2021-06-29","4:00 - 5:00","7","µg/m³"
"PM10","2021-06-29","5:00 - 6:00","7","µg/m³"
"PM10","2021-06-29","6:00 - 7:00","13","µg/m³"
"PM10","2021-06-29","7:00 - 8:00","36","µg/m³"
"PM10","2021-06-29","8:00 - 9:00","46","µg/m³"
"PM10","2021-06-29","9:00 - 10:00","29","µg/m³"
"PM10","2021-06-29","10:00 - 11:00","25","µg/m³"
"PM10","2021-06-29","11:00 - 12:00","27","µg/m³"
"PM10","2021-06-29","12:00 - 13:00","36","µg/m³"
"PM10","2021-06-29","13:00 - 14:00","26","µg/m³"
"PM10","2021-06-29","14:00 - 15:00","22","µg/m³"
"PM10","2021-06-29","15:00 - 16:00","14","µg/m³"
"PM10","2021-06-29","16:00 - 17:00","34","µg/m³"
"PM10","2021-06-29","17:00 - 18:00","25","µg/m³"
"PM10","2021-06-29","18:00 - 19:00","18","µg/m³"
"PM10","2021-06-29","19:00 - 20:00","18","µg/m³"
"PM10","2021-06-29","20:00 - 21:00","28","µg/m³"
"PM10","2021-06-29","21:00 - 22:00","27","µg/m³"
"PM10","2021-06-29","22:00 - 23:00","15","µg/m³"
"PM10","2021-06-30","23:00 - 0:00","23","µg/m³"
"PM10","2021-06-30","0:00 - 1:00","20","µg/m³"
"PM10","2021-06-30","1:00 - 2:00","21","µg/m³"
"PM10","2021-06-30","2:00 - 3:00","25","µg/m³"
"PM10","2021-06-30","3:00 - 4:00","25","µg/m³"
"PM10","2021-06-30","4:00 - 5:00","26","µg/m³"
"PM10","2021-06-30","5:00 - 6:00","30","µg/m³"
"PM10","2021-06-30","6:00 - 7:00","31","µg/m³"
"PM10","2021-06-30","7:00 - 8:00","24","µg/m³"
"PM10","2021-06-30","8:00 - 9:00","31","µg/m³"
"PM10","2021-06-30","9:00 - 10:00","33","µg/m³"
"PM10","2021-06-30","10:00 - 11:00","31","µg/m³"
"PM10","2021-06-30","12:00 - 13:00","34","µg/m³"
"PM10","2021-06-30","13:00 - 14:00","33","µg/m³"
"PM10","2021-06-30","14:00 - 15:00","35","µg/m³"
"PM10","2021-06-30","15:00 - 16:00","35","µg/m³"
"PM10","2021-06-30","17:00 - 18:00","37","µg/m³"
"PM10","2021-06-30","18:00 - 19:00","49","µg/m³"
"PM10","2021-06-30","19:00 - 20:00","41","µg/m³"
"PM10","2021-06-30","20:00 - 21:00","29","µg/m³"
"PM10","2021-06-30","21:00 - 22:00","12","µg/m³"
"PM10","2021-06-30","22:00 - 23:00","15","µg/m³"
"PM10","2021-07-01","23:00 - 0:00","16","µg/m³"
"PM10","2021-07-01","0:00 - 1:00","21","µg/m³"
"PM10","2021-07-01","1:00 - 2:00","19","µg/m³"
"PM10","2021-07-01","2:00 - 3:00","23","µg/m³"
"PM10","2021-07-01","3:00 - 4:00","3","µg/m³"
"PM10","2021-07-01","4:00 - 5:00","2","µg/m³"
"PM10","2021-07-01","5:00 - 6:00","11","µg/m³"
"PM10","2021-07-01","6:00 - 7:00","14","µg/m³"
"PM10","2021-07-01","7:00 - 8:00","17","µg/m³"
"PM10","2021-07-01","8:00 - 9:00","25","µg/m³"
"PM10","2021-07-01","9:00 - 10:00","23","µg/m³"
"PM10","2021-07-01","11:00 - 12:00","32","µg/m³"
"PM10","2021-07-01","12:00 - 13:00","39","µg/m³"
"PM10","2021-07-01","13:00 - 14:00","46","µg/m³"
"PM10","2021-07-01","14:00 - 15:00","43","µg/m³"
"PM10","2021-07-01","15:00 - 16:00","37","µg/m³"
"PM10","2021-07-01","16:00 - 17:00","33","µg/m³"
"PM10","2021-07-01","17:00 - 18:00","17","µg/m³"
"PM10","2021-07-01","18:00 - 19:00","16","µg/m³"
"PM10","2021-07-01","19:00 - 20:00","13","µg/m³"
"PM10","2021-07-01","20:00 - 21:00","16","µg/m³"
"PM10","2021-07-01","21:00 - 22:00","25","µg/m³"
"PM10","2021-07-01","22:00 - 23:00","28","µg/m³"
"PM10","2021-07-02","23:00 - 0:00","28","µg/m³"
"PM10","2021-07-02","0:00 - 1:00","12","µg/m³"
"PM10","2021-07-02","1:00 - 2:00","15","µg/m³"
"PM10","2021-07-02","2:00 - 3:00","13","µg/m³"
"PM10","2021-07-02","3:00 - 4:00","15","µg/m³"
"PM10","2021-07-02","4:00 - 5:00","15","µg/m³"
"PM10","2021-07-02","5:00 - 6:00","11","µg/m³"
"PM10","2021-07-02","6:00 - 7:00","17","µg/m³"
"PM10","2021-07-02","7:00 - 8:00","12","µg/m³"
"PM10","2021-07-02","8:00 - 9:00","22","µg/m³"
"PM10","2021-07-02","9:00 - 10:00","22","µg/m³"
"PM10","2021-07-02","10:00 - 11:00","23","µg/m³"
"PM10","2021-07-02","11:00 - 12:00","34","µg/m³"
"PM10","2021-07-02","12:00 - 13:00","29","µg/m³"
"PM10","2021-07-02","13:00 - 14:00","33","µg/m³"
"PM10","2021-07-02","14:00 - 15:00","34","µg/m³"
"PM10","2021-07-02","15:00 - 16:00","23","µg/m³"
"PM10","2021-07-02","16:00 - 17:00","20","µg/m³"
"PM10","2021-07-02","17:00 - 18:00","21","µg/m³"
"PM10","2021-07-02","18:00 - 19:00","14","µg/m³"
"PM10","2021-07-02","19:00 - 20:00","17","µg/m³"
"PM10","2021-07-02","20:00 - 21:00","17","µg/m³"
"PM10","2021-07-02","21:00 - 22:00","22","µg/m³"
"PM10","2021-07-02","22:00 - 23:00","20","µg/m³"
"PM10","2021-07-03","23:00 - 0:00","20","µg/m³"
"PM10","2021-07-03","0:00 - 1:00","45","µg/m³"
"PM10","2021-07-03","1:00 - 2:00","32","µg/m³"
"PM10","2021-07-03","2:00 - 3:00","28","µg/m³"
"PM10","2021-07-03","3:00 - 4:00","26","µg/m³"
"PM10","2021-07-03","4:00 - 5:00","13","µg/m³"
"PM10","2021-07-03","5:00 - 6:00","16","µg/m³"
"PM10","2021-07-03","6:00 - 7:00","25","µg/m³"
"PM10","2021-07-03","7:00 - 8:00","33","µg/m³"
"PM10","2021-07-03","8:00 - 9:00","33","µg/m³"
"PM10","2021-07-03","9:00 - 10:00","40","µg/m³"
"PM10","2021-07-03","10:00 - 11:00","39","µg/m³"
"PM10","2021-07-03","11:00 - 12:00","34","µg/m³"
"PM10","2021-07-03","12:00 - 13:00","39","µg/m³"
"PM10","2021-07-03","13:00 - 14:00","27","µg/m³"
"PM10","2021-07-03","14:00 - 15:00","14","µg/m³"
"PM10","2021-07-03","15:00 - 16:00","10","µg/m³"
"PM10","2021-07-03","16:00 - 17:00","7","µg/m³"
"PM10","2021-07-03","17:00 - 18:00","27","µg/m³"
"PM10","2021-07-03","18:00 - 19:00","26","µg/m³"
"PM10","2021-07-03","19:00 - 20:00","26","µg/m³"
"PM10","2021-07-03","20:00 - 21:00","19","µg/m³"
"PM10","2021-07-03","21:00 - 22:00","15","µg/m³"
"PM10","2021-07-03","22:00 - 23:00","19","µg/m³"
"PM10","2021-07-04","23:00 - 0:00","12","µg/m³"
"PM10","2021-07-04","0:00 - 1:00","15","µg/m³"
"PM10","2021-07-04","1:00 - 2:00","17","µg/m³"
"PM10","2021-07-04","2:00 - 3:00","26","µg/m³"
"PM10","2021-07-04","3:00 - 4:00","28","µg/m³"
"PM10","2021-07-04","4:00 - 5:00","35","µg/m³"
"PM10","2021-07-04","5:00 - 6:00","21","µg/m³"
"PM10","2021-07-04","6:00 - 7:00","19","µg/m³"
"PM10","2021-07-04","7:00 - 8:00","14","µg/m³"
"PM10","2021-07-04","8:00 - 9:00","18","µg/m³"
"PM10","2021-07-04","9:00 - 10:00","34","µg/m³"
"PM10","2021-07-04","10:00 - 11:00","49","µg/m³"
"PM10","2021-07-04","11:00 - 12:00","63","µg/m³"
"PM10","2021-07-04","13:00 - 14:00","41","µg/m³"
"PM10","2021-07-04","14:00 - 15:00","56","µg/m³"
"PM10","2021-07-04","15:00 - 16:00","45","µg/m³"
"PM10","2021-07-04","16:00 - 17:00","34","µg/m³"
"PM10","2021-07-04","17:00 - 18:00","35","µg/m³"
"PM10","2021-07-04","18:00 - 19:00","29","µg/m³"
"PM10","2021-07-04","19:00 - 20:00","19","µg/m³"
"PM10","2021-07-04","20:00 - 21:00","18","µg/m³"
"PM10","2021-07-04","21:00 - 22:00","15","µg/m³"
"PM10","2021-07-04","22:00 - 23:00","23","µg/m³"
"PM10","2021-07-05","23:00 - 0:00","25","µg/m³"
"PM10","2021-07-05","0:00 - 1:00","22","µg/m³"
"PM10","2021-07-05","1:00 - 2:00","23","µg/m³"
"PM10","2021-07-05","2:00 - 3:00","25","µg/m³"
"PM10","2021-07-05","3:00 - 4:00","19","µg/m³"
"PM10","2021-07-05","4:00 - 5:00","21","µg/m³"
"PM10","2021-07-05","5:00 - 6:00","45","µg/m³"
"PM10","2021-07-05","6:00 - 7:00","18","µg/m³"
"PM10","2021-07-05","7:00 - 8:00","31","µg/m³"
"PM10","2021-07-05","8:00 - 9:00","58","µg/m³"
"PM10","2021-07-05","9:00 - 10:00","63","µg/m³"
"PM10","2021-07-05","10:00 - 11:00","57","µg/m³"
"PM10","2021-07-05","11:00 - 12:00","73","µg/m³"
"PM10","2021-07-05","12:00 - 13:00","62","µg/m³"
"PM10","2021-07-05","13:00 - 14:00","49","µg/m³"
"PM10","2021-07-05","14:00 - 15:00","32","µg/m³"
"PM10","2021-07-05","15:00 - 16:00","34","µg/m³"
"PM10","2021-07-05","16:00 - 17:00","41","µg/m³"
"PM10","2021-07-05","17:00 - 18:00","39","µg/m³"
"PM10","2021-07-05","18:00 - 19:00","37","µg/m³"
"PM10","2021-07-05","19:00 - 20:00","37","µg/m³"
"PM10","2021-07-05","20:00 - 21:00","23","µg/m³"
"PM10","2021-07-05","21:00 - 22:00","31","µg/m³"
"PM10","2021-07-05","22:00 - 23:00","18","µg/m³"
"PM10","2021-07-06","0:00 - 1:00","28","µg/m³"
"PM10","2021-07-06","1:00 - 2:00","40","µg/m³"
"PM10","2021-07-06","2:00 - 3:00","21","µg/m³"
"PM10","2021-07-06","3:00 - 4:00","14","µg/m³"
"PM10","2021-07-06","4:00 - 5:00","21","µg/m³"
"PM10","2021-07-06","5:00 - 6:00","14","µg/m³"
"PM10","2021-07-06","6:00 - 7:00","31","µg/m³"
"PM10","2021-07-06","7:00 - 8:00","36","µg/m³"
"PM10","2021-07-06","8:00 - 9:00","59","µg/m³"
"PM10","2021-07-06","9:00 - 10:00","50","µg/m³"
"PM10","2021-07-06","10:00 - 11:00","70","µg/m³"
"PM10","2021-07-06","11:00 - 12:00","78","µg/m³"
"PM10","2021-07-06","12:00 - 13:00","87","µg/m³"
"PM10","2021-07-06","13:00 - 14:00","47","µg/m³"
"PM10","2021-07-06","14:00 - 15:00","37","µg/m³"
"PM10","2021-07-06","15:00 - 16:00","40","µg/m³"
"PM10","2021-07-06","16:00 - 17:00","45","µg/m³"
"PM10","2021-07-06","17:00 - 18:00","64","µg/m³"
"PM10","2021-07-06","18:00 - 19:00","40","µg/m³"
"PM10","2021-07-06","19:00 - 20:00","18","µg/m³"
"PM10","2021-07-06","20:00 - 21:00","15","µg/m³"
"PM10","2021-07-06","21:00 - 22:00","28","µg/m³"
"PM10","2021-07-06","22:00 - 23:00","36","µg/m³"
"PM10","2021-07-07","2:00 - 3:00","43","µg/m³"
"PM10","2021-07-07","3:00 - 4:00","21","µg/m³"
"PM10","2021-07-07","4:00 - 5:00","25","µg/m³"
"PM10","2021-07-07","5:00 - 6:00","34","µg/m³"
"PM10","2021-07-07","6:00 - 7:00","33","µg/m³"
"PM10","2021-07-07","7:00 - 8:00","52","µg/m³"
"PM10","2021-07-07","8:00 - 9:00","66","µg/m³"
"PM10","2021-07-07","9:00 - 10:00","72","µg/m³"
"PM10","2021-07-07","10:00 - 11:00","78","µg/m³"
"PM10","2021-07-07","11:00 - 12:00","101","µg/m³"
"PM10","2021-07-07","12:00 - 13:00","97","µg/m³"
"PM10","2021-07-07","13:00 - 14:00","84","µg/m³"
"PM10","2021-07-07","14:00 - 15:00","68","µg/m³"
"PM10","2021-07-07","15:00 - 16:00","42","µg/m³"
"PM10","2021-07-07","16:00 - 17:00","66","µg/m³"
"PM10","2021-07-07","17:00 - 18:00","42","µg/m³"
"PM10","2021-07-07","18:00 - 19:00","30","µg/m³"
"PM10","2021-07-07","19:00 - 20:00","25","µg/m³"
"PM10","2021-07-07","20:00 - 21:00","32","µg/m³"
