"Parámetro","Fecha","Hora","Valor","Unidad"
"NO2","2021-04-08","21:00 - 22:00","0.017","ppm"
"NO2","2021-04-08","22:00 - 23:00","0.022","ppm"
"NO2","2021-04-09","1:00 - 2:00","0.008","ppm"
"NO2","2021-04-09","2:00 - 3:00","0.017","ppm"
"NO2","2021-04-09","3:00 - 4:00","0.024","ppm"
"NO2","2021-04-09","4:00 - 5:00","0.033","ppm"
"NO2","2021-04-09","5:00 - 6:00","0.052","ppm"
"NO2","2021-04-09","6:00 - 7:00","0.056","ppm"
"NO2","2021-04-09","7:00 - 8:00","0.052","ppm"
"NO2","2021-04-09","8:00 - 9:00","0.047","ppm"
"NO2","2021-04-09","9:00 - 10:00","0.041","ppm"
"NO2","2021-04-09","10:00 - 11:00","0.040","ppm"
"NO2","2021-04-09","11:00 - 12:00","0.054","ppm"
"NO2","2021-04-09","12:00 - 13:00","0.034","ppm"
"NO2","2021-04-09","13:00 - 14:00","0.016","ppm"
"NO2","2021-04-09","14:00 - 15:00","0.021","ppm"
"NO2","2021-04-09","15:00 - 16:00","0.024","ppm"
"NO2","2021-04-09","16:00 - 17:00","0.034","ppm"
"NO2","2021-04-09","17:00 - 18:00","0.025","ppm"
"NO2","2021-04-09","18:00 - 19:00","0.033","ppm"
"NO2","2021-04-09","19:00 - 20:00","0.036","ppm"
"NO2","2021-04-09","20:00 - 21:00","0.023","ppm"
"NO2","2021-04-09","21:00 - 22:00","0.018","ppm"
"NO2","2021-04-09","22:00 - 23:00","0.022","ppm"
"NO2","2021-04-10","1:00 - 2:00","0.030","ppm"
"NO2","2021-04-10","2:00 - 3:00","0.020","ppm"
"NO2","2021-04-10","3:00 - 4:00","0.035","ppm"
"NO2","2021-04-10","4:00 - 5:00","0.039","ppm"
"NO2","2021-04-10","5:00 - 6:00","0.043","ppm"
"NO2","2021-04-10","6:00 - 7:00","0.037","ppm"
"NO2","2021-04-10","7:00 - 8:00","0.042","ppm"
"NO2","2021-04-10","8:00 - 9:00","0.042","ppm"
"NO2","2021-04-10","9:00 - 10:00","0.047","ppm"
"NO2","2021-04-10","10:00 - 11:00","0.037","ppm"
"NO2","2021-04-10","11:00 - 12:00","0.022","ppm"
"NO2","2021-04-10","12:00 - 13:00","0.013","ppm"
"NO2","2021-04-10","13:00 - 14:00","0.019","ppm"
"NO2","2021-04-10","14:00 - 15:00","0.012","ppm"
"NO2","2021-04-10","15:00 - 16:00","0.021","ppm"
"NO2","2021-04-10","16:00 - 17:00","0.016","ppm"
"NO2","2021-04-10","17:00 - 18:00","0.017","ppm"
"NO2","2021-04-10","18:00 - 19:00","0.023","ppm"
"NO2","2021-04-10","19:00 - 20:00","0.031","ppm"
"NO2","2021-04-10","20:00 - 21:00","0.035","ppm"
"NO2","2021-04-10","21:00 - 22:00","0.037","ppm"
"NO2","2021-04-10","22:00 - 23:00","0.037","ppm"
"NO2","2021-04-11","23:00 - 0:00","0.044","ppm"
"NO2","2021-04-11","0:00 - 1:00","0.049","ppm"
"NO2","2021-04-11","1:00 - 2:00","0.052","ppm"
"NO2","2021-04-11","2:00 - 3:00","0.055","ppm"
"NO2","2021-04-11","4:00 - 5:00","0.050","ppm"
"NO2","2021-04-11","5:00 - 6:00","0.045","ppm"
"NO2","2021-04-11","6:00 - 7:00","0.043","ppm"
"NO2","2021-04-11","7:00 - 8:00","0.044","ppm"
"NO2","2021-04-11","8:00 - 9:00","0.037","ppm"
"NO2","2021-04-11","9:00 - 10:00","0.044","ppm"
"NO2","2021-04-11","10:00 - 11:00","0.041","ppm"
"NO2","2021-04-11","11:00 - 12:00","0.034","ppm"
"NO2","2021-04-11","12:00 - 13:00","0.017","ppm"
"NO2","2021-04-11","13:00 - 14:00","0.013","ppm"
"NO2","2021-04-11","14:00 - 15:00","0.012","ppm"
"NO2","2021-04-11","15:00 - 16:00","0.023","ppm"
"NO2","2021-04-11","16:00 - 17:00","0.015","ppm"
"NO2","2021-04-11","17:00 - 18:00","0.015","ppm"
"NO2","2021-04-11","18:00 - 19:00","0.014","ppm"
"NO2","2021-04-11","19:00 - 20:00","0.013","ppm"
