"Parámetro","Fecha","Hora","Valor","Unidad"
"PM10","2021-07-21","13:00 - 14:00","30","µg/m³"
"PM10","2021-07-21","14:00 - 15:00","39","µg/m³"
"PM10","2021-07-22","2:00 - 3:00","14","µg/m³"
"PM10","2021-07-22","3:00 - 4:00","10","µg/m³"
"PM10","2021-07-22","4:00 - 5:00","8","µg/m³"
"PM10","2021-07-22","5:00 - 6:00","1","µg/m³"
"PM10","2021-07-22","7:00 - 8:00","7","µg/m³"
"PM10","2021-07-22","8:00 - 9:00","32","µg/m³"
"PM10","2021-07-22","9:00 - 10:00","36","µg/m³"
"PM10","2021-07-22","10:00 - 11:00","12","µg/m³"
"PM10","2021-07-22","11:00 - 12:00","11","µg/m³"
"PM10","2021-07-22","12:00 - 13:00","14","µg/m³"
"PM10","2021-07-22","13:00 - 14:00","16","µg/m³"
"PM10","2021-07-22","14:00 - 15:00","32","µg/m³"
"PM10","2021-07-22","15:00 - 16:00","39","µg/m³"
"PM10","2021-07-22","16:00 - 17:00","26","µg/m³"
"PM10","2021-07-22","17:00 - 18:00","16","µg/m³"
"PM10","2021-07-22","18:00 - 19:00","31","µg/m³"
"PM10","2021-07-22","20:00 - 21:00","26","µg/m³"
"PM10","2021-07-22","21:00 - 22:00","11","µg/m³"
"PM10","2021-07-22","22:00 - 23:00","16","µg/m³"
"PM10","2021-07-23","23:00 - 0:00","19","µg/m³"
"PM10","2021-07-23","0:00 - 1:00","23","µg/m³"
"PM10","2021-07-23","8:00 - 9:00","48","µg/m³"
"PM10","2021-07-23","9:00 - 10:00","55","µg/m³"
"PM10","2021-07-23","10:00 - 11:00","36","µg/m³"
"PM10","2021-07-23","11:00 - 12:00","47","µg/m³"
"PM10","2021-07-23","12:00 - 13:00","55","µg/m³"
"PM10","2021-07-23","13:00 - 14:00","76","µg/m³"
"PM10","2021-07-23","14:00 - 15:00","72","µg/m³"
"PM10","2021-07-23","15:00 - 16:00","58","µg/m³"
"PM10","2021-07-23","16:00 - 17:00","59","µg/m³"
"PM10","2021-07-23","17:00 - 18:00","49","µg/m³"
"PM10","2021-07-23","18:00 - 19:00","53","µg/m³"
"PM10","2021-07-23","19:00 - 20:00","54","µg/m³"
"PM10","2021-07-23","20:00 - 21:00","75","µg/m³"
"PM10","2021-07-23","21:00 - 22:00","57","µg/m³"
"PM10","2021-07-23","22:00 - 23:00","13","µg/m³"
"PM10","2021-07-24","23:00 - 0:00","10","µg/m³"
"PM10","2021-07-24","0:00 - 1:00","23","µg/m³"
"PM10","2021-07-24","1:00 - 2:00","16","µg/m³"
"PM10","2021-07-24","2:00 - 3:00","17","µg/m³"
"PM10","2021-07-24","3:00 - 4:00","14","µg/m³"
"PM10","2021-07-24","4:00 - 5:00","15","µg/m³"
"PM10","2021-07-24","5:00 - 6:00","19","µg/m³"
"PM10","2021-07-24","6:00 - 7:00","28","µg/m³"
"PM10","2021-07-24","7:00 - 8:00","32","µg/m³"
"PM10","2021-07-24","8:00 - 9:00","43","µg/m³"
"PM10","2021-07-24","9:00 - 10:00","64","µg/m³"
"PM10","2021-07-24","10:00 - 11:00","45","µg/m³"
"PM10","2021-07-24","11:00 - 12:00","50","µg/m³"
"PM10","2021-07-24","12:00 - 13:00","51","µg/m³"
"PM10","2021-07-24","13:00 - 14:00","38","µg/m³"
"PM10","2021-07-24","14:00 - 15:00","56","µg/m³"
"PM10","2021-07-24","15:00 - 16:00","66","µg/m³"
