"Parámetro","Fecha","Hora","Valor","Unidad"
"PM2.5","2021-08-07","2:00 - 3:00","17","µg/m³"
"PM2.5","2021-08-07","3:00 - 4:00","17","µg/m³"
"PM2.5","2021-08-07","4:00 - 5:00","18","µg/m³"
"PM2.5","2021-08-07","5:00 - 6:00","21","µg/m³"
"PM2.5","2021-08-07","6:00 - 7:00","17","µg/m³"
"PM2.5","2021-08-07","7:00 - 8:00","19","µg/m³"
"PM2.5","2021-08-07","8:00 - 9:00","22","µg/m³"
"PM2.5","2021-08-07","9:00 - 10:00","27","µg/m³"
"PM2.5","2021-08-07","10:00 - 11:00","32","µg/m³"
"PM2.5","2021-08-07","11:00 - 12:00","34","µg/m³"
"PM2.5","2021-08-07","12:00 - 13:00","39","µg/m³"
"PM2.5","2021-08-07","13:00 - 14:00","37","µg/m³"
"PM2.5","2021-08-07","14:00 - 15:00","37","µg/m³"
"PM2.5","2021-08-07","15:00 - 16:00","39","µg/m³"
"PM2.5","2021-08-07","16:00 - 17:00","33","µg/m³"
"PM2.5","2021-08-07","17:00 - 18:00","20","µg/m³"
"PM2.5","2021-08-07","18:00 - 19:00","26","µg/m³"
"PM2.5","2021-08-07","19:00 - 20:00","20","µg/m³"
"PM2.5","2021-08-07","20:00 - 21:00","10","µg/m³"
"PM2.5","2021-08-07","21:00 - 22:00","9","µg/m³"
"PM2.5","2021-08-07","22:00 - 23:00","15","µg/m³"
"PM2.5","2021-08-08","23:00 - 0:00","8","µg/m³"
"PM2.5","2021-08-08","0:00 - 1:00","11","µg/m³"
"PM2.5","2021-08-08","4:00 - 5:00","13","µg/m³"
"PM2.5","2021-08-08","5:00 - 6:00","16","µg/m³"
"PM2.5","2021-08-08","6:00 - 7:00","13","µg/m³"
"PM2.5","2021-08-08","7:00 - 8:00","15","µg/m³"
"PM2.5","2021-08-08","8:00 - 9:00","15","µg/m³"
"PM2.5","2021-08-08","9:00 - 10:00","13","µg/m³"
"PM2.5","2021-08-08","10:00 - 11:00","22","µg/m³"
"PM2.5","2021-08-08","11:00 - 12:00","21","µg/m³"
"PM2.5","2021-08-08","12:00 - 13:00","28","µg/m³"
"PM2.5","2021-08-08","13:00 - 14:00","26","µg/m³"
"PM2.5","2021-08-08","14:00 - 15:00","32","µg/m³"
