"Parámetro","Fecha","Hora","Valor","Unidad"
"PM10","2021-05-12","19:00 - 20:00","125","µg/m³"
"PM10","2021-05-12","20:00 - 21:00","20","µg/m³"
"PM10","2021-05-12","21:00 - 22:00","22","µg/m³"
"PM10","2021-05-12","22:00 - 23:00","5","µg/m³"
"PM10","2021-05-13","2:00 - 3:00","1","µg/m³"
"PM10","2021-05-13","4:00 - 5:00","12","µg/m³"
"PM10","2021-05-13","8:00 - 9:00","19","µg/m³"
"PM10","2021-05-13","9:00 - 10:00","2","µg/m³"
"PM10","2021-05-13","10:00 - 11:00","28","µg/m³"
"PM10","2021-05-13","11:00 - 12:00","5","µg/m³"
"PM10","2021-05-13","12:00 - 13:00","11","µg/m³"
"PM10","2021-05-13","13:00 - 14:00","8","µg/m³"
"PM10","2021-05-13","14:00 - 15:00","24","µg/m³"
"PM10","2021-05-13","15:00 - 16:00","7","µg/m³"
"PM10","2021-05-13","16:00 - 17:00","2","µg/m³"
"PM10","2021-05-13","17:00 - 18:00","10","µg/m³"
"PM10","2021-05-13","18:00 - 19:00","6","µg/m³"
"PM10","2021-05-13","19:00 - 20:00","3","µg/m³"
"PM10","2021-05-13","20:00 - 21:00","15","µg/m³"
"PM10","2021-05-14","0:00 - 1:00","2","µg/m³"
"PM10","2021-05-14","1:00 - 2:00","3","µg/m³"
"PM10","2021-05-14","3:00 - 4:00","1","µg/m³"
"PM10","2021-05-14","4:00 - 5:00","2","µg/m³"
"PM10","2021-05-14","6:00 - 7:00","3","µg/m³"
"PM10","2021-05-14","7:00 - 8:00","2","µg/m³"
"PM10","2021-05-14","9:00 - 10:00","29","µg/m³"
"PM10","2021-05-14","11:00 - 12:00","4","µg/m³"
"PM10","2021-05-14","12:00 - 13:00","8","µg/m³"
"PM10","2021-05-14","13:00 - 14:00","10","µg/m³"
"PM10","2021-05-14","14:00 - 15:00","6","µg/m³"
"PM10","2021-05-14","15:00 - 16:00","18","µg/m³"
"PM10","2021-05-14","16:00 - 17:00","16","µg/m³"
"PM10","2021-05-14","17:00 - 18:00","7","µg/m³"
"PM10","2021-05-14","18:00 - 19:00","7","µg/m³"
"PM10","2021-05-14","19:00 - 20:00","25","µg/m³"
"PM10","2021-05-14","20:00 - 21:00","38","µg/m³"
"PM10","2021-05-14","21:00 - 22:00","33","µg/m³"
"PM10","2021-05-14","22:00 - 23:00","44","µg/m³"
"PM10","2021-05-15","23:00 - 0:00","30","µg/m³"
"PM10","2021-05-15","0:00 - 1:00","16","µg/m³"
"PM10","2021-05-15","2:00 - 3:00","2","µg/m³"
"PM10","2021-05-15","3:00 - 4:00","14","µg/m³"
"PM10","2021-05-15","4:00 - 5:00","13","µg/m³"
"PM10","2021-05-15","5:00 - 6:00","15","µg/m³"
"PM10","2021-05-15","6:00 - 7:00","3","µg/m³"
"PM10","2021-05-15","7:00 - 8:00","5","µg/m³"
"PM10","2021-05-15","8:00 - 9:00","5","µg/m³"
"PM10","2021-05-15","9:00 - 10:00","19","µg/m³"
