"Parámetro","Fecha","Hora","Valor","Unidad"
"NO2","2021-09-10","18:00 - 19:00","0.015","ppm"
"NO2","2021-09-10","19:00 - 20:00","0.014","ppm"
"NO2","2021-09-10","20:00 - 21:00","0.021","ppm"
"NO2","2021-09-10","21:00 - 22:00","0.020","ppm"
"NO2","2021-09-10","22:00 - 23:00","0.017","ppm"
"NO2","2021-09-11","23:00 - 0:00","0.009","ppm"
"NO2","2021-09-11","4:00 - 5:00","0.003","ppm"
"NO2","2021-09-11","5:00 - 6:00","0.006","ppm"
"NO2","2021-09-11","6:00 - 7:00","0.012","ppm"
"NO2","2021-09-11","7:00 - 8:00","0.025","ppm"
"NO2","2021-09-11","8:00 - 9:00","0.021","ppm"
"NO2","2021-09-11","9:00 - 10:00","0.012","ppm"
"NO2","2021-09-11","10:00 - 11:00","0.015","ppm"
"NO2","2021-09-11","11:00 - 12:00","0.015","ppm"
"NO2","2021-09-11","12:00 - 13:00","0.010","ppm"
"NO2","2021-09-11","13:00 - 14:00","0.009","ppm"
"NO2","2021-09-11","14:00 - 15:00","0.011","ppm"
"NO2","2021-09-11","15:00 - 16:00","0.014","ppm"
"NO2","2021-09-11","16:00 - 17:00","0.016","ppm"
"NO2","2021-09-11","17:00 - 18:00","0.016","ppm"
"NO2","2021-09-11","18:00 - 19:00","0.012","ppm"
"NO2","2021-09-11","19:00 - 20:00","0.013","ppm"
"NO2","2021-09-11","20:00 - 21:00","0.012","ppm"
"NO2","2021-09-11","21:00 - 22:00","0.012","ppm"
"NO2","2021-09-11","22:00 - 23:00","0.010","ppm"
"NO2","2021-09-12","23:00 - 0:00","0.008","ppm"
"NO2","2021-09-12","0:00 - 1:00","0.007","ppm"
"NO2","2021-09-12","1:00 - 2:00","0.006","ppm"
"NO2","2021-09-12","2:00 - 3:00","0.004","ppm"
"NO2","2021-09-12","3:00 - 4:00","0.004","ppm"
"NO2","2021-09-12","4:00 - 5:00","0.003","ppm"
"NO2","2021-09-12","5:00 - 6:00","0.003","ppm"
"NO2","2021-09-13","15:00 - 16:00","0.010","ppm"
"NO2","2021-09-13","16:00 - 17:00","0.014","ppm"
"NO2","2021-09-13","17:00 - 18:00","0.015","ppm"
"NO2","2021-09-13","18:00 - 19:00","0.016","ppm"
"NO2","2021-09-14","1:00 - 2:00","0.015","ppm"
"NO2","2021-09-14","2:00 - 3:00","0.010","ppm"
"NO2","2021-09-14","3:00 - 4:00","0.011","ppm"
"NO2","2021-09-14","4:00 - 5:00","0.011","ppm"
"NO2","2021-09-14","5:00 - 6:00","0.010","ppm"
"NO2","2021-09-14","7:00 - 8:00","0.010","ppm"
"NO2","2021-09-14","8:00 - 9:00","0.015","ppm"
"NO2","2021-09-14","9:00 - 10:00","0.024","ppm"
"NO2","2021-09-14","10:00 - 11:00","0.031","ppm"
"NO2","2021-09-14","11:00 - 12:00","0.027","ppm"
"NO2","2021-09-14","12:00 - 13:00","0.023","ppm"
"NO2","2021-09-14","13:00 - 14:00","0.019","ppm"
"NO2","2021-09-14","14:00 - 15:00","0.014","ppm"
"NO2","2021-09-14","15:00 - 16:00","0.013","ppm"
"NO2","2021-09-14","16:00 - 17:00","0.016","ppm"
"NO2","2021-09-14","17:00 - 18:00","0.020","ppm"
"NO2","2021-09-14","18:00 - 19:00","0.020","ppm"
"NO2","2021-09-14","19:00 - 20:00","0.019","ppm"
"NO2","2021-09-14","20:00 - 21:00","0.018","ppm"
"NO2","2021-09-14","21:00 - 22:00","0.019","ppm"
"NO2","2021-09-14","22:00 - 23:00","0.018","ppm"
"NO2","2021-09-15","23:00 - 0:00","0.018","ppm"
"NO2","2021-09-15","0:00 - 1:00","0.016","ppm"
"NO2","2021-09-15","1:00 - 2:00","0.014","ppm"
"NO2","2021-09-15","2:00 - 3:00","0.013","ppm"
"NO2","2021-09-15","3:00 - 4:00","0.012","ppm"
"NO2","2021-09-15","4:00 - 5:00","0.010","ppm"
"NO2","2021-09-15","5:00 - 6:00","0.014","ppm"
"NO2","2021-09-15","6:00 - 7:00","0.020","ppm"
"NO2","2021-09-15","7:00 - 8:00","0.020","ppm"
"NO2","2021-09-15","8:00 - 9:00","0.022","ppm"
"NO2","2021-09-15","9:00 - 10:00","0.029","ppm"
"NO2","2021-09-15","10:00 - 11:00","0.038","ppm"
"NO2","2021-09-15","11:00 - 12:00","0.033","ppm"
"NO2","2021-09-15","12:00 - 13:00","0.031","ppm"
"NO2","2021-09-15","13:00 - 14:00","0.041","ppm"
"NO2","2021-09-15","14:00 - 15:00","0.035","ppm"
"NO2","2021-09-15","15:00 - 16:00","0.034","ppm"
"NO2","2021-09-15","16:00 - 17:00","0.027","ppm"
"NO2","2021-09-15","17:00 - 18:00","0.022","ppm"
"NO2","2021-09-15","18:00 - 19:00","0.026","ppm"
"NO2","2021-09-15","19:00 - 20:00","0.021","ppm"
"NO2","2021-09-15","20:00 - 21:00","0.011","ppm"
"NO2","2021-09-15","21:00 - 22:00","0.013","ppm"
"NO2","2021-09-15","22:00 - 23:00","0.011","ppm"
"NO2","2021-09-16","23:00 - 0:00","0.011","ppm"
"NO2","2021-09-16","0:00 - 1:00","0.011","ppm"
"NO2","2021-09-16","1:00 - 2:00","0.016","ppm"
"NO2","2021-09-16","2:00 - 3:00","0.017","ppm"
"NO2","2021-09-16","3:00 - 4:00","0.011","ppm"
"NO2","2021-09-16","4:00 - 5:00","0.010","ppm"
"NO2","2021-09-16","5:00 - 6:00","0.012","ppm"
"NO2","2021-09-16","6:00 - 7:00","0.011","ppm"
"NO2","2021-09-16","7:00 - 8:00","0.010","ppm"
"NO2","2021-09-16","8:00 - 9:00","0.011","ppm"
"NO2","2021-09-16","9:00 - 10:00","0.016","ppm"
"NO2","2021-09-16","10:00 - 11:00","0.008","ppm"
"NO2","2021-09-16","11:00 - 12:00","0.015","ppm"
"NO2","2021-09-16","12:00 - 13:00","0.014","ppm"
"NO2","2021-09-16","13:00 - 14:00","0.018","ppm"
"NO2","2021-09-16","14:00 - 15:00","0.017","ppm"
"NO2","2021-09-16","15:00 - 16:00","0.014","ppm"
"NO2","2021-09-16","16:00 - 17:00","0.015","ppm"
"NO2","2021-09-16","17:00 - 18:00","0.026","ppm"
"NO2","2021-09-16","18:00 - 19:00","0.039","ppm"
"NO2","2021-09-16","19:00 - 20:00","0.040","ppm"
"NO2","2021-09-16","20:00 - 21:00","0.043","ppm"
"NO2","2021-09-16","21:00 - 22:00","0.031","ppm"
"NO2","2021-09-16","22:00 - 23:00","0.025","ppm"
"NO2","2021-09-17","23:00 - 0:00","0.024","ppm"
"NO2","2021-09-17","4:00 - 5:00","0.010","ppm"
"NO2","2021-09-17","5:00 - 6:00","0.011","ppm"
"NO2","2021-09-17","6:00 - 7:00","0.015","ppm"
"NO2","2021-09-17","7:00 - 8:00","0.026","ppm"
"NO2","2021-09-17","8:00 - 9:00","0.028","ppm"
"NO2","2021-09-17","9:00 - 10:00","0.035","ppm"
"NO2","2021-09-17","10:00 - 11:00","0.029","ppm"
"NO2","2021-09-17","11:00 - 12:00","0.028","ppm"
"NO2","2021-09-17","12:00 - 13:00","0.027","ppm"
"NO2","2021-09-17","13:00 - 14:00","0.037","ppm"
"NO2","2021-09-17","14:00 - 15:00","0.040","ppm"
"NO2","2021-09-17","15:00 - 16:00","0.021","ppm"
"NO2","2021-09-17","16:00 - 17:00","0.025","ppm"
"NO2","2021-09-17","17:00 - 18:00","0.029","ppm"
"NO2","2021-09-17","18:00 - 19:00","0.028","ppm"
"NO2","2021-09-17","19:00 - 20:00","0.024","ppm"
"NO2","2021-09-17","20:00 - 21:00","0.031","ppm"
"NO2","2021-09-17","21:00 - 22:00","0.036","ppm"
"NO2","2021-09-17","22:00 - 23:00","0.023","ppm"
