"Parámetro","Fecha","Hora","Valor","Unidad"
"PM10","2021-04-08","16:00 - 17:00","51","µg/m³"
"PM10","2021-04-08","17:00 - 18:00","41","µg/m³"
"PM10","2021-04-08","18:00 - 19:00","113","µg/m³"
"PM10","2021-04-08","19:00 - 20:00","67","µg/m³"
"PM10","2021-04-08","20:00 - 21:00","46","µg/m³"
"PM10","2021-04-08","21:00 - 22:00","42","µg/m³"
"PM10","2021-04-08","22:00 - 23:00","35","µg/m³"
"PM10","2021-04-09","1:00 - 2:00","35","µg/m³"
"PM10","2021-04-09","2:00 - 3:00","20","µg/m³"
"PM10","2021-04-09","3:00 - 4:00","21","µg/m³"
"PM10","2021-04-09","4:00 - 5:00","26","µg/m³"
"PM10","2021-04-09","5:00 - 6:00","34","µg/m³"
"PM10","2021-04-09","6:00 - 7:00","45","µg/m³"
"PM10","2021-04-09","7:00 - 8:00","53","µg/m³"
"PM10","2021-04-09","8:00 - 9:00","56","µg/m³"
"PM10","2021-04-09","9:00 - 10:00","66","µg/m³"
"PM10","2021-04-09","10:00 - 11:00","65","µg/m³"
"PM10","2021-04-09","11:00 - 12:00","56","µg/m³"
"PM10","2021-04-09","12:00 - 13:00","70","µg/m³"
"PM10","2021-04-09","13:00 - 14:00","59","µg/m³"
"PM10","2021-04-09","14:00 - 15:00","42","µg/m³"
"PM10","2021-04-09","15:00 - 16:00","40","µg/m³"
"PM10","2021-04-09","16:00 - 17:00","50","µg/m³"
"PM10","2021-04-09","17:00 - 18:00","53","µg/m³"
"PM10","2021-04-09","18:00 - 19:00","81","µg/m³"
"PM10","2021-04-09","19:00 - 20:00","69","µg/m³"
"PM10","2021-04-09","20:00 - 21:00","47","µg/m³"
"PM10","2021-04-09","21:00 - 22:00","38","µg/m³"
"PM10","2021-04-09","22:00 - 23:00","28","µg/m³"
"PM10","2021-04-10","1:00 - 2:00","31","µg/m³"
"PM10","2021-04-10","2:00 - 3:00","32","µg/m³"
"PM10","2021-04-10","3:00 - 4:00","31","µg/m³"
"PM10","2021-04-10","4:00 - 5:00","53","µg/m³"
"PM10","2021-04-10","5:00 - 6:00","41","µg/m³"
"PM10","2021-04-10","6:00 - 7:00","51","µg/m³"
"PM10","2021-04-10","7:00 - 8:00","40","µg/m³"
"PM10","2021-04-10","8:00 - 9:00","45","µg/m³"
"PM10","2021-04-10","9:00 - 10:00","52","µg/m³"
"PM10","2021-04-10","10:00 - 11:00","55","µg/m³"
"PM10","2021-04-10","11:00 - 12:00","47","µg/m³"
"PM10","2021-04-10","12:00 - 13:00","39","µg/m³"
"PM10","2021-04-10","13:00 - 14:00","37","µg/m³"
"PM10","2021-04-10","14:00 - 15:00","39","µg/m³"
"PM10","2021-04-10","15:00 - 16:00","44","µg/m³"
"PM10","2021-04-10","16:00 - 17:00","48","µg/m³"
"PM10","2021-04-10","17:00 - 18:00","55","µg/m³"
"PM10","2021-04-10","18:00 - 19:00","52","µg/m³"
"PM10","2021-04-10","19:00 - 20:00","43","µg/m³"
"PM10","2021-04-10","20:00 - 21:00","43","µg/m³"
"PM10","2021-04-10","21:00 - 22:00","46","µg/m³"
"PM10","2021-04-10","22:00 - 23:00","46","µg/m³"
"PM10","2021-04-11","23:00 - 0:00","52","µg/m³"
"PM10","2021-04-11","0:00 - 1:00","60","µg/m³"
"PM10","2021-04-11","1:00 - 2:00","62","µg/m³"
"PM10","2021-04-11","2:00 - 3:00","59","µg/m³"
"PM10","2021-04-11","4:00 - 5:00","52","µg/m³"
"PM10","2021-04-11","5:00 - 6:00","60","µg/m³"
"PM10","2021-04-11","6:00 - 7:00","50","µg/m³"
"PM10","2021-04-11","7:00 - 8:00","45","µg/m³"
"PM10","2021-04-11","8:00 - 9:00","53","µg/m³"
"PM10","2021-04-11","9:00 - 10:00","49","µg/m³"
"PM10","2021-04-11","10:00 - 11:00","60","µg/m³"
"PM10","2021-04-11","11:00 - 12:00","62","µg/m³"
"PM10","2021-04-11","12:00 - 13:00","63","µg/m³"
"PM10","2021-04-11","13:00 - 14:00","50","µg/m³"
"PM10","2021-04-11","14:00 - 15:00","48","µg/m³"
"PM10","2021-04-11","15:00 - 16:00","47","µg/m³"
"PM10","2021-04-11","16:00 - 17:00","48","µg/m³"
"PM10","2021-04-11","17:00 - 18:00","57","µg/m³"
"PM10","2021-04-11","18:00 - 19:00","41","µg/m³"
"PM10","2021-04-11","19:00 - 20:00","40","µg/m³"
"PM10","2021-04-11","20:00 - 21:00","42","µg/m³"
"PM10","2021-04-11","22:00 - 23:00","35","µg/m³"
"PM10","2021-04-12","23:00 - 0:00","35","µg/m³"
"PM10","2021-04-12","0:00 - 1:00","33","µg/m³"
"PM10","2021-04-12","2:00 - 3:00","31","µg/m³"
"PM10","2021-04-12","3:00 - 4:00","47","µg/m³"
"PM10","2021-04-12","4:00 - 5:00","55","µg/m³"
"PM10","2021-04-12","5:00 - 6:00","56","µg/m³"
"PM10","2021-04-12","6:00 - 7:00","51","µg/m³"
"PM10","2021-04-12","7:00 - 8:00","59","µg/m³"
"PM10","2021-04-12","8:00 - 9:00","72","µg/m³"
"PM10","2021-04-12","9:00 - 10:00","62","µg/m³"
"PM10","2021-04-12","10:00 - 11:00","65","µg/m³"
"PM10","2021-04-12","11:00 - 12:00","63","µg/m³"
"PM10","2021-04-12","12:00 - 13:00","66","µg/m³"
"PM10","2021-04-12","13:00 - 14:00","63","µg/m³"
"PM10","2021-04-12","14:00 - 15:00","53","µg/m³"
"PM10","2021-04-12","15:00 - 16:00","59","µg/m³"
"PM10","2021-04-12","16:00 - 17:00","61","µg/m³"
"PM10","2021-04-12","17:00 - 18:00","74","µg/m³"
"PM10","2021-04-12","18:00 - 19:00","77","µg/m³"
"PM10","2021-04-12","19:00 - 20:00","65","µg/m³"
"PM10","2021-04-12","20:00 - 21:00","58","µg/m³"
"PM10","2021-04-12","21:00 - 22:00","53","µg/m³"
"PM10","2021-04-12","22:00 - 23:00","41","µg/m³"
"PM10","2021-04-13","23:00 - 0:00","59","µg/m³"
"PM10","2021-04-13","0:00 - 1:00","66","µg/m³"
"PM10","2021-04-13","1:00 - 2:00","47","µg/m³"
"PM10","2021-04-13","2:00 - 3:00","41","µg/m³"
"PM10","2021-04-13","3:00 - 4:00","38","µg/m³"
"PM10","2021-04-13","4:00 - 5:00","44","µg/m³"
"PM10","2021-04-13","5:00 - 6:00","45","µg/m³"
"PM10","2021-04-13","6:00 - 7:00","58","µg/m³"
"PM10","2021-04-13","7:00 - 8:00","69","µg/m³"
"PM10","2021-04-13","8:00 - 9:00","81","µg/m³"
"PM10","2021-04-13","9:00 - 10:00","93","µg/m³"
"PM10","2021-04-13","10:00 - 11:00","101","µg/m³"
"PM10","2021-04-13","11:00 - 12:00","106","µg/m³"
"PM10","2021-04-13","12:00 - 13:00","85","µg/m³"
"PM10","2021-04-13","13:00 - 14:00","77","µg/m³"
"PM10","2021-04-13","14:00 - 15:00","55","µg/m³"
"PM10","2021-04-13","15:00 - 16:00","62","µg/m³"
"PM10","2021-04-13","16:00 - 17:00","66","µg/m³"
"PM10","2021-04-13","17:00 - 18:00","64","µg/m³"
"PM10","2021-04-13","18:00 - 19:00","78","µg/m³"
"PM10","2021-04-13","19:00 - 20:00","57","µg/m³"
"PM10","2021-04-13","20:00 - 21:00","51","µg/m³"
